DAP,RTP,DA_Charge,DA_Discharge,SoC
25.53,43.18083333333333,0.5,0.0,0.5
27.38,57.34916666666666,0.5,0.0,1.0
27.32,41.47666666666667,0.0,0.0,1.0
26.01,26.147499999999997,0.0,0.5,0.5
25.36,29.126666666666665,0.5,0.0,1.0
25.7,25.451666666666664,0.0,0.0,1.0
27.04,22.27083333333334,0.0,0.5,0.5
34.91,66.30999999999999,0.5,0.0,1.0
49.13,35.85916666666666,0.0,0.5,0.5
44.02,31.63666666666667,0.0,0.0,0.5
39.93,29.075833333333332,0.0,0.5,0.0
35.96,40.80333333333334,0.5,0.0,0.5
33.51,36.53416666666667,0.5,0.0,1.0
28.69,26.715833333333336,0.0,0.0,1.0
26.66,23.013333333333335,0.0,0.0,1.0
26.7,22.643333333333334,0.0,0.0,1.0
24.88,20.681666666666665,0.0,0.0,1.0
24.0,16.427500000000002,0.0,0.5,0.5
23.75,17.219166666666663,0.0,0.5,0.0
23.85,21.23916666666667,0.5,0.0,0.5
29.73,24.971666666666668,0.0,0.0,0.5
35.54,38.98083333333333,0.5,0.0,1.0
38.68,29.50916666666667,0.0,0.5,0.5
38.92,30.021666666666672,0.5,0.0,1.0
38.22,26.079999999999995,0.0,0.5,0.5
41.3,27.014999999999997,0.0,0.5,0.0
40.44,32.46333333333334,0.0,0.0,0.0
35.24,29.798333333333336,0.5,0.0,0.5
35.44,28.802499999999995,0.0,0.5,0.0
36.36,31.057499999999994,0.5,0.0,0.5
39.14,33.77916666666667,0.5,0.0,1.0
48.1,32.5725,0.0,0.5,0.5
61.1,38.68666666666666,0.0,0.5,0.0
53.21,45.94416666666667,0.5,0.0,0.5
57.2,35.983333333333334,0.0,0.5,0.0
45.17,71.26750000000003,0.5,0.0,0.5
41.24,29.00166666666666,0.0,0.5,0.0
31.25,27.760000000000005,0.5,0.0,0.5
28.09,26.529166666666665,0.5,0.0,1.0
28.36,24.11666666666667,0.0,0.5,0.5
26.49,18.438333333333333,0.0,0.5,0.0
23.48,21.854166666666668,0.5,0.0,0.5
23.26,24.77416666666667,0.5,0.0,1.0
23.68,18.9275,0.0,0.0,1.0
28.67,10.718333333333334,0.0,0.5,0.5
34.79,19.364166666666666,0.0,0.5,0.0
39.34,29.61111111111111,0.0,0.0,0.0
34.31,52.21,0.5,0.0,0.5
34.58,33.071666666666665,0.5,0.0,1.0
39.99,26.73166666666666,0.0,0.5,0.5
37.09,28.654166666666665,0.0,0.5,0.0
36.4,30.194999999999997,0.0,0.0,0.0
33.96,30.149166666666662,0.0,0.0,0.0
34.01,30.319166666666664,0.5,0.0,0.5
33.17,30.9875,0.5,0.0,1.0
52.57,28.715416666666666,0.0,0.5,0.5
51.36,38.6275,0.5,0.0,1.0
45.16,30.11583333333333,0.0,0.5,0.5
42.51,26.706666666666667,0.0,0.5,0.0
36.64,24.139166666666664,0.0,0.0,0.0
33.2,25.3575,0.0,0.0,0.0
