DAP,RTP,DA_Charge,DA_Discharge,SoC
24.33,24.645833333333332,0.0,0.5,0.5
27.85,33.01916666666666,0.5,0.0,1.0
27.86,25.85166666666667,0.0,0.5,0.5
23.66,22.999166666666667,0.0,0.0,0.5
22.7,20.81583333333333,0.0,0.5,0.0
18.77,21.91,0.0,0.0,0.0
15.98,21.669166666666666,0.5,0.0,0.5
15.97,21.666666666666668,0.5,0.0,1.0
10.9,14.823333333333332,0.0,0.5,0.5
10.37,10.7175,0.0,0.5,0.0
10.02,18.905833333333334,0.5,0.0,0.5
10.03,19.726666666666663,0.5,0.0,1.0
10.02,13.726666666666668,0.0,0.0,1.0
11.47,12.159999999999998,0.0,0.5,0.5
16.6,18.459999999999997,0.0,0.5,0.0
18.45,30.704166666666666,0.5,0.0,0.5
18.53,21.45583333333333,0.0,0.0,0.5
18.82,21.214166666666667,0.0,0.5,0.0
15.57,20.829166666666662,0.5,0.0,0.5
14.57,17.293333333333333,0.0,0.5,0.0
12.97,16.320833333333336,0.0,0.0,0.0
12.64,17.14333333333333,0.5,0.0,0.5
12.61,14.787500000000001,0.0,0.5,0.0
12.6,17.857499999999998,0.5,0.0,0.5
15.0,15.37722222222222,0.0,0.5,0.0
15.15,57.30250000000001,0.5,0.0,0.5
15.0,55.51916666666667,0.5,0.0,1.0
13.19,28.959999999999997,0.5,0.0,1.0
11.83,25.77333333333333,0.0,0.0,1.0
11.0,21.735833333333332,0.0,0.0,1.0
10.0,19.454166666666666,0.0,0.0,1.0
11.89,19.615,0.0,0.0,1.0
11.37,13.472500000000002,0.0,0.0,1.0
9.86,4.558333333333334,0.0,0.5,0.5
9.85,6.238333333333334,0.5,0.0,1.0
9.85,2.5058333333333334,0.0,0.5,0.5
9.89,3.060833333333333,0.0,0.5,0.0
12.25,11.936666666666667,0.0,0.0,0.0
14.71,14.497500000000002,0.0,0.0,0.0
14.83,38.60166666666667,0.5,0.0,0.5
17.37,25.175833333333333,0.5,0.0,1.0
16.28,17.258333333333336,0.0,0.5,0.5
16.64,18.770833333333332,0.0,0.0,0.5
14.57,8.494166666666667,0.0,0.5,0.0
11.76,20.727500000000003,0.5,0.0,0.5
11.91,19.454166666666666,0.5,0.0,1.0
15.0,10.218333333333334,0.0,0.5,0.5
11.86,14.7525,0.5,0.0,1.0
15.87,9.301666666666666,0.0,0.0,1.0
18.08,8.074166666666667,0.0,0.0,1.0
18.07,5.541666666666668,0.0,0.5,0.5
17.0,7.381666666666667,0.0,0.5,0.0
14.58,25.905833333333334,0.5,0.0,0.5
15.02,20.635,0.0,0.5,0.0
12.0,27.959999999999994,0.5,0.0,0.5
11.84,27.136666666666667,0.5,0.0,1.0
18.14,3.775833333333333,0.0,0.0,1.0
15.73,0.05166666666666666,0.0,0.5,0.5
16.08,-0.3825,0.0,0.5,0.0
15.06,5.55,0.5,0.0,0.5
16.16,2.575833333333333,0.0,0.5,0.0
16.3,12.4525,0.5,0.0,0.5
26.95,15.75,0.0,0.5,0.0
27.72,26.74416666666667,0.0,0.0,0.0
27.72,37.059999999999995,0.5,0.0,0.5
18.27,33.46083333333333,0.5,0.0,1.0
23.8,7.304166666666666,0.0,0.0,1.0
23.94,1.6016666666666668,0.0,0.5,0.5
22.54,1.5574999999999999,0.0,0.5,0.0
21.61,16.425,0.0,0.0,0.0
18.48,26.984166666666663,0.5,0.0,0.5
18.62,26.66722222222222,0.5,0.0,1.0
24.83,27.715,0.0,0.0,1.0
37.53,35.9175,0.0,0.5,0.5
32.92,38.79916666666667,0.5,0.0,1.0
30.89,37.1,0.0,0.5,0.0
26.61,37.31861111111112,0.5,0.0,0.5
25.98,33.6775,0.5,0.0,1.0
20.06,24.216666666666665,0.0,0.5,0.5
24.52,23.429999999999996,0.0,0.5,0.0
21.23,26.315,0.5,0.0,0.5
19.63,32.329166666666666,0.5,0.0,1.0
17.85,22.353333333333328,0.0,0.5,0.5
16.08,21.519166666666667,0.5,0.0,1.0
17.98,16.351666666666663,0.0,0.5,0.5
20.56,22.1675,0.0,0.5,0.0
24.57,29.160833333333333,0.0,0.0,0.0
21.43,28.888333333333332,0.5,0.0,0.5
28.4,30.403333333333332,0.0,0.5,0.0
29.85,52.40500000000001,0.5,0.0,0.5
29.98,44.280555555555544,0.5,0.0,1.0
30.79,33.778888888888886,0.0,0.5,0.5
29.77,37.42541666666667,0.5,0.0,1.0
25.97,22.5025,0.0,0.5,0.5
26.0,26.923333333333332,0.5,0.0,1.0
25.67,24.291666666666668,0.0,0.5,0.5
30.1,29.47666666666667,0.0,0.0,0.5
35.82,27.700416666666673,0.0,0.5,0.0
34.71,39.22625,0.5,0.0,0.5
30.68,30.80916666666667,0.0,0.5,0.0
28.92,34.285833333333336,0.5,0.0,0.5
27.61,31.71166666666667,0.0,0.5,0.0
24.05,28.514583333333334,0.5,0.0,0.5
21.86,24.5325,0.0,0.5,0.0
21.82,29.79416666666667,0.5,0.0,0.5
18.92,30.25666666666667,0.5,0.0,1.0
19.01,26.643333333333334,0.0,0.0,1.0
18.54,18.570833333333333,0.0,0.5,0.5
18.72,16.2625,0.0,0.5,0.0
18.76,28.420833333333334,0.5,0.0,0.5
20.44,28.06083333333333,0.5,0.0,1.0
20.84,26.94416666666667,0.0,0.0,1.0
26.39,22.094166666666666,0.0,0.5,0.5
28.47,28.74416666666667,0.5,0.0,1.0
29.72,28.4525,0.0,0.5,0.5
28.38,27.886666666666667,0.0,0.5,0.0
24.96,28.161666666666665,0.0,0.0,0.0
24.38,29.50833333333333,0.0,0.0,0.0
22.37,27.933333333333334,0.5,0.0,0.5
22.75,29.82916666666667,0.5,0.0,1.0
32.45,34.77583333333333,0.0,0.0,1.0
41.33,36.060833333333335,0.0,0.0,1.0
39.51,33.56416666666666,0.0,0.5,0.5
36.47,37.82083333333333,0.0,0.5,0.0
31.09,35.13583333333333,0.5,0.0,0.5
28.14,30.839999999999993,0.0,0.5,0.0
22.24,31.554444444444442,0.5,0.0,0.5
21.28,28.180833333333336,0.5,0.0,1.0
22.13,27.455833333333334,0.0,0.0,1.0
20.79,25.525000000000006,0.0,0.5,0.5
19.27,24.15666666666667,0.0,0.0,0.5
23.45,31.80916666666666,0.5,0.0,1.0
29.32,32.35916666666667,0.0,0.0,1.0
32.37,34.36194444444445,0.0,0.5,0.5
40.78,40.17083333333334,0.0,0.5,0.0
48.8,73.50333333333334,0.5,0.0,0.5
46.31,46.24416666666667,0.0,0.5,0.0
40.25,57.155277777777776,0.5,0.0,0.5
36.06,42.78916666666667,0.0,0.5,0.0
33.33,41.635,0.5,0.0,0.5
31.54,38.39277777777777,0.0,0.5,0.0
30.85,54.32749999999999,0.5,0.0,0.5
30.81,46.59083333333333,0.5,0.0,1.0
31.18,37.420833333333334,0.0,0.5,0.5
38.07,49.415,0.0,0.0,0.5
50.06,63.68833333333333,0.5,0.0,1.0
46.96,47.40083333333333,0.0,0.0,1.0
42.33,51.510833333333345,0.5,0.0,1.0
35.82,40.724166666666676,0.0,0.5,0.5
31.59,33.16166666666666,0.0,0.5,0.0
23.85,30.8125,0.5,0.0,0.5
23.2,22.169166666666666,0.0,0.5,0.0
23.82,54.050000000000004,0.5,0.0,0.5
21.44,30.161666666666665,0.5,0.0,1.0
19.99,28.66666666666667,0.0,0.5,0.5
20.48,24.92083333333333,0.0,0.5,0.0
23.3,32.78333333333334,0.0,0.0,0.0
23.66,47.30583333333333,0.5,0.0,0.5
32.3,48.235833333333325,0.5,0.0,1.0
41.94,53.91416666666667,0.0,0.0,1.0
36.91,37.51083333333333,0.0,0.5,0.5
31.12,39.880833333333335,0.0,0.5,0.0
31.31,58.87694444444444,0.5,0.0,0.5
30.22,40.90999999999999,0.5,0.0,1.0
28.39,28.573333333333334,0.0,0.0,1.0
28.41,21.95583333333333,0.0,0.5,0.5
28.1,21.159166666666668,0.0,0.5,0.0
28.08,26.91666666666666,0.0,0.0,0.0
33.96,34.37083333333334,0.5,0.0,0.5
44.74,39.248333333333335,0.0,0.5,0.0
39.2,46.848333333333336,0.5,0.0,0.5
32.91,33.175,0.5,0.0,1.0
27.9,25.811666666666664,0.0,0.5,0.5
25.36,21.584166666666665,0.0,0.5,0.0
19.47,27.94416666666666,0.0,0.0,0.0
17.72,32.913333333333334,0.5,0.0,0.5
16.13,31.999166666666667,0.5,0.0,1.0
15.87,24.823333333333334,0.0,0.0,1.0
12.97,11.600833333333334,0.0,0.5,0.5
11.17,3.715,0.0,0.5,0.0
11.13,32.01,0.0,0.0,0.0
15.05,36.39416666666666,0.5,0.0,0.5
16.73,41.29,0.5,0.0,1.0
22.34,25.915833333333335,0.0,0.5,0.5
21.35,26.913333333333327,0.0,0.5,0.0
21.63,32.989999999999995,0.5,0.0,0.5
24.3,31.0425,0.5,0.0,1.0
22.81,28.083333333333332,0.0,0.0,1.0
21.2,14.973333333333334,0.0,0.0,1.0
20.13,0.25,0.0,0.0,1.0
22.04,-0.31666666666666665,0.0,0.5,0.5
22.41,1.1158333333333335,0.0,0.5,0.0
25.21,17.546666666666667,0.0,0.0,0.0
33.15,32.071666666666665,0.0,0.0,0.0
33.96,46.93000000000001,0.5,0.0,0.5
29.26,42.020833333333336,0.5,0.0,1.0
28.2,39.87583333333333,0.0,0.5,0.5
24.93,31.737777777777776,0.0,0.5,0.0
21.8,37.3825,0.5,0.0,0.5
22.72,38.091388888888886,0.5,0.0,1.0
31.25,35.09166666666666,0.0,0.0,1.0
30.77,32.75416666666667,0.0,0.5,0.5
29.76,33.755833333333335,0.5,0.0,1.0
29.83,31.896666666666665,0.0,0.0,1.0
30.47,31.373333333333335,0.0,0.0,1.0
36.76,31.97583333333333,0.0,0.5,0.5
50.0,40.24916666666666,0.0,0.5,0.0
55.42,66.0775,0.5,0.0,0.5
51.13,63.76666666666667,0.5,0.0,1.0
46.91,39.296666666666674,0.0,0.5,0.5
41.1,37.564166666666665,0.0,0.5,0.0
35.66,48.92833333333334,0.5,0.0,0.5
33.43,42.7825,0.5,0.0,1.0
33.45,37.4975,0.0,0.0,1.0
32.51,34.6075,0.0,0.5,0.5
34.7,45.78583333333333,0.5,0.0,1.0
43.71,42.07583333333334,0.0,0.0,1.0
52.24,45.61583333333334,0.0,0.5,0.5
50.65,47.778333333333336,0.0,0.0,0.5
47.42,45.612500000000004,0.0,0.5,0.0
42.34,45.42499999999999,0.0,0.0,0.0
38.9,46.66916666666666,0.5,0.0,0.5
30.26,34.87833333333333,0.5,0.0,1.0
25.69,29.311249999999998,0.0,0.0,1.0
28.26,24.752499999999998,0.0,0.5,0.5
21.67,24.81583333333333,0.5,0.0,1.0
19.99,10.941666666666665,0.0,0.5,0.5
24.23,11.373333333333333,0.0,0.5,0.0
30.94,40.475,0.5,0.0,0.5
27.4,29.275833333333335,0.5,0.0,1.0
36.88,38.28166666666667,0.0,0.0,1.0
47.15,29.53833333333333,0.0,0.5,0.5
42.34,24.979166666666668,0.0,0.5,0.0
42.39,30.331666666666663,0.0,0.0,0.0
32.35,34.279999999999994,0.0,0.0,0.0
30.29,39.556666666666665,0.0,0.0,0.0
25.76,40.287499999999994,0.5,0.0,0.5
24.57,34.80916666666666,0.5,0.0,1.0
24.43,31.835833333333337,0.0,0.5,0.5
25.72,34.02333333333333,0.5,0.0,1.0
31.29,38.016666666666666,0.0,0.5,0.5
32.59,42.11833333333333,0.5,0.0,1.0
36.69,39.50833333333333,0.0,0.0,1.0
32.79,36.985,0.0,0.5,0.0
29.19,34.825,0.0,0.0,0.0
29.08,35.9675,0.0,0.0,0.0
23.15,34.855,0.0,0.0,0.0
23.25,59.001666666666665,0.5,0.0,0.5
29.65,47.949999999999996,0.5,0.0,1.0
27.63,30.74083333333333,0.0,0.5,0.5
26.3,33.623333333333335,0.0,0.0,0.5
24.59,35.73333333333333,0.5,0.0,1.0
27.25,32.645,0.0,0.5,0.5
27.67,33.509166666666665,0.0,0.0,0.5
32.14,39.77666666666667,0.5,0.0,1.0
34.84,26.7075,0.0,0.0,1.0
39.69,24.838333333333328,0.0,0.5,0.5
38.42,28.42333333333333,0.0,0.5,0.0
37.44,32.305,0.0,0.0,0.0
32.54,117.79999999999997,0.5,0.0,0.5
29.11,136.70916666666665,0.5,0.0,1.0
28.92,50.35500000000001,0.0,0.0,1.0
31.59,52.45416666666667,0.0,0.0,1.0
43.83,55.57749999999999,0.0,0.5,0.5
60.84,45.70666666666667,0.0,0.5,0.0
65.04,113.985,0.5,0.0,0.5
65.62,92.84666666666669,0.5,0.0,1.0
63.1,62.67000000000001,0.0,0.5,0.0
54.89,60.01166666666668,0.0,0.0,0.0
43.92,51.01,0.5,0.0,0.5
39.83,46.91166666666666,0.5,0.0,1.0
36.07,35.82958333333334,0.0,0.5,0.5
47.01,90.18333333333332,0.5,0.0,1.0
36.09,31.995833333333337,0.0,0.0,1.0
34.06,10.044166666666666,0.0,0.5,0.5
28.1,18.933333333333334,0.0,0.5,0.0
31.91,34.1225,0.5,0.0,0.5
37.37,32.5525,0.0,0.0,0.5
45.54,50.21333333333333,0.5,0.0,1.0
59.66,43.145,0.0,0.0,1.0
56.67,20.737499999999997,0.0,0.0,1.0
58.83,20.671666666666667,0.0,0.5,0.5
65.77,26.3625,0.0,0.5,0.0
65.9,31.369166666666672,0.0,0.0,0.0
56.8,23.852500000000003,0.0,0.0,0.0
53.05,36.650000000000006,0.5,0.0,0.5
54.5,24.594166666666663,0.0,0.0,0.5
54.79,26.980833333333333,0.5,0.0,1.0
65.7,33.77916666666667,0.0,0.0,1.0
81.23,33.284166666666664,0.0,0.0,1.0
88.18,33.729166666666664,0.0,0.5,0.5
79.56,8.951111111111112,0.0,0.5,0.0
77.34,9.4875,0.0,0.0,0.0
65.5,11.799166666666665,0.0,0.0,0.0
50.51,10.077222222222222,0.5,0.0,0.5
45.59,3.874166666666667,0.0,0.5,0.0
50.88,14.419444444444444,0.0,0.0,0.0
55.32,23.8325,0.5,0.0,0.5
53.52,31.3575,0.5,0.0,1.0
70.29,36.8375,0.0,0.5,0.5
80.19,49.06666666666667,0.5,0.0,1.0
65.28,9.308333333333332,0.0,0.0,1.0
103.52,42.50333333333334,0.0,0.5,0.5
106.02,47.85583333333333,0.0,0.5,0.0
125.7,82.92666666666668,0.5,0.0,0.5
110.35,45.56166666666666,0.0,0.5,0.0
108.66,102.20625000000001,0.0,0.0,0.0
108.06,196.94874999999993,0.5,0.0,0.5
90.51,74.15749999999998,0.0,0.5,0.0
76.53,80.30916666666667,0.5,0.0,0.5
71.26,73.06583333333334,0.5,0.0,1.0
71.42,27.175833333333333,0.0,0.5,0.5
72.03,97.20833333333336,0.5,0.0,1.0
99.97,68.38916666666667,0.0,0.0,1.0
118.03,42.75,0.0,0.5,0.5
110.52,42.93333333333334,0.5,0.0,1.0
100.64,12.854999999999999,0.0,0.5,0.5
89.31,9.803333333333333,0.0,0.5,0.0
66.03,1.6925000000000001,0.0,0.0,0.0
50.1,-5.9241666666666655,0.0,0.0,0.0
55.7,1.879166666666667,0.5,0.0,0.5
50.26,-4.775,0.0,0.5,0.0
50.63,49.520833333333336,0.5,0.0,0.5
50.43,48.414722222222224,0.0,0.5,0.0
63.3,65.845,0.0,0.0,0.0
78.28,104.51166666666667,0.0,0.0,0.0
124.17,283.4241666666666,0.5,0.0,0.5
139.83,134.42583333333334,0.0,0.5,0.0
122.2,209.92166666666665,0.5,0.0,0.5
101.94,127.91583333333334,0.0,0.5,0.0
85.94,202.49166666666667,0.5,0.0,0.5
72.64,107.94666666666667,0.5,0.0,1.0
64.83,73.57,0.0,0.0,1.0
59.52,62.54500000000001,0.0,0.0,1.0
55.08,37.06055555555556,0.0,0.0,1.0
61.22,31.442499999999995,0.0,0.5,0.5
75.14,54.44666666666668,0.5,0.0,1.0
117.2,84.24583333333332,0.0,0.5,0.5
116.1,85.61333333333334,0.0,0.0,0.5
103.54,115.625,0.5,0.0,1.0
89.69,45.317499999999995,0.0,0.5,0.5
59.35,-0.3033333333333334,0.0,0.5,0.0
37.96,10.7175,0.0,0.0,0.0
43.61,17.645833333333332,0.0,0.0,0.0
17.12,-1.6899999999999995,0.0,0.0,0.0
16.16,12.32,0.5,0.0,0.5
16.18,-2.924166666666667,0.0,0.5,0.0
16.18,-0.4308333333333331,0.0,0.0,0.0
17.14,4.759999999999999,0.5,0.0,0.5
16.19,16.785833333333333,0.5,0.0,1.0
38.66,26.26,0.0,0.0,1.0
56.59,42.215833333333336,0.0,0.5,0.5
45.25,26.766666666666666,0.0,0.5,0.0
30.6,25.230000000000004,0.0,0.0,0.0
33.12,39.775,0.5,0.0,0.5
34.14,33.37666666666667,0.0,0.5,0.0
27.59,30.580833333333334,0.5,0.0,0.5
27.46,28.8025,0.5,0.0,1.0
27.36,28.497500000000002,0.0,0.5,0.5
25.27,26.5,0.5,0.0,1.0
28.92,25.39333333333333,0.0,0.0,1.0
31.31,25.989999999999995,0.0,0.0,1.0
31.42,25.2175,0.0,0.5,0.5
30.75,20.223333333333333,0.0,0.5,0.0
27.63,19.84,0.0,0.0,0.0
27.16,19.892500000000002,0.0,0.0,0.0
24.88,19.21166666666667,0.5,0.0,0.5
19.67,-0.23166666666666666,0.0,0.5,0.0
13.92,17.434166666666666,0.0,0.0,0.0
12.01,23.298333333333332,0.5,0.0,0.5
12.38,19.639166666666668,0.0,0.5,0.0
12.92,24.901666666666667,0.5,0.0,0.5
14.8,22.2475,0.5,0.0,1.0
19.69,25.68083333333333,0.0,0.0,1.0
26.57,20.195833333333336,0.0,0.5,0.5
30.02,41.68999999999999,0.5,0.0,1.0
30.7,25.365,0.0,0.5,0.5
29.35,26.355833333333333,0.0,0.5,0.0
29.8,32.61833333333333,0.5,0.0,0.5
26.59,26.275833333333335,0.0,0.0,0.5
24.66,24.5575,0.5,0.0,1.0
23.55,22.27333333333333,0.0,0.0,1.0
22.65,21.25,0.0,0.5,0.5
22.11,20.849999999999998,0.5,0.0,1.0
25.39,18.519166666666667,0.0,0.5,0.5
30.75,20.294166666666666,0.0,0.5,0.0
29.85,38.626666666666665,0.5,0.0,0.5
29.71,23.075833333333332,0.5,0.0,1.0
27.91,19.41333333333333,0.0,0.0,1.0
25.78,15.558333333333335,0.0,0.5,0.5
23.25,10.804166666666667,0.0,0.5,0.0
20.74,13.218333333333334,0.0,0.0,0.0
20.78,16.294166666666666,0.5,0.0,0.5
19.55,13.861666666666665,0.0,0.0,0.5
18.67,16.536666666666665,0.5,0.0,1.0
19.2,10.599166666666667,0.0,0.0,1.0
19.62,8.840000000000002,0.0,0.5,0.5
23.27,9.444999999999999,0.0,0.5,0.0
29.87,19.0975,0.0,0.0,0.0
32.87,39.69416666666667,0.5,0.0,0.5
30.24,25.566666666666663,0.5,0.0,1.0
29.39,23.096666666666664,0.0,0.0,1.0
29.79,9.36,0.0,0.0,1.0
29.0,7.450833333333333,0.0,0.5,0.5
29.49,2.7325,0.0,0.5,0.0
