DAP,RTP,DA_Charge,DA_Discharge,SoC
31.59,31.868333333333336,0.0,0.5,0.5
35.5,36.88833333333334,0.0,0.0,0.5
39.2,42.985833333333325,0.5,0.0,1.0
36.44,31.0175,0.0,0.5,0.5
32.92,41.88861111111111,0.5,0.0,1.0
29.15,30.382499999999997,0.0,0.5,0.5
28.94,31.842500000000005,0.5,0.0,1.0
28.78,24.635833333333338,0.0,0.0,1.0
25.52,20.6325,0.0,0.5,0.5
25.37,20.94416666666667,0.0,0.0,0.5
25.5,24.315833333333327,0.5,0.0,1.0
30.54,24.465833333333336,0.0,0.5,0.5
38.04,31.05416666666667,0.0,0.5,0.0
45.22,41.19583333333333,0.5,0.0,0.5
40.06,38.68916666666666,0.0,0.5,0.0
36.39,39.30833333333333,0.5,0.0,0.5
32.11,33.099999999999994,0.0,0.5,0.0
24.42,29.486666666666668,0.5,0.0,0.5
26.26,27.7525,0.5,0.0,1.0
37.24,17.81416666666667,0.0,0.5,0.5
31.85,24.67083333333333,0.5,0.0,1.0
31.38,23.2375,0.0,0.5,0.5
31.61,26.41,0.5,0.0,1.0
34.5,22.285833333333333,0.0,0.5,0.5
38.02,26.155833333333334,0.5,0.0,1.0
52.2,35.270833333333336,0.0,0.5,0.5
52.27,35.25666666666667,0.0,0.5,0.0
44.35,29.97,0.5,0.0,0.5
43.81,25.995,0.0,0.5,0.0
43.44,27.426666666666666,0.0,0.0,0.0
38.62,33.0925,0.0,0.0,0.0
30.02,24.882499999999997,0.0,0.0,0.0
29.52,27.3025,0.0,0.0,0.0
31.55,36.24416666666666,0.5,0.0,0.5
31.88,30.603333333333335,0.0,0.0,0.5
34.68,35.99083333333333,0.5,0.0,1.0
48.3,43.72,0.0,0.0,1.0
54.2,45.58416666666667,0.0,0.5,0.5
46.18,41.4125,0.0,0.5,0.0
35.23,39.78000000000001,0.5,0.0,0.5
30.91,34.0275,0.5,0.0,1.0
25.96,28.674166666666665,0.0,0.0,1.0
30.71,28.061666666666667,0.0,0.5,0.5
28.59,31.0175,0.0,0.5,0.0
27.26,30.53833333333333,0.5,0.0,0.5
25.67,29.862499999999997,0.5,0.0,1.0
27.26,28.605833333333333,0.0,0.5,0.5
27.26,25.555000000000003,0.0,0.5,0.0
31.26,35.1125,0.5,0.0,0.5
46.04,41.758611111111115,0.0,0.5,0.0
41.51,101.77749999999999,0.5,0.0,0.5
43.07,63.910000000000004,0.5,0.0,1.0
39.11,32.82916666666666,0.0,0.5,0.5
33.83,27.353333333333335,0.0,0.5,0.0
31.43,30.28833333333333,0.0,0.0,0.0
29.99,35.791666666666664,0.5,0.0,0.5
27.89,33.16416666666667,0.5,0.0,1.0
28.35,29.605833333333337,0.0,0.5,0.5
27.93,30.051666666666673,0.5,0.0,1.0
28.93,29.235833333333336,0.0,0.0,1.0
34.82,32.88666666666666,0.0,0.0,1.0
66.76,55.86583333333332,0.0,0.5,0.5
49.85,36.535833333333336,0.0,0.5,0.0
35.15,44.660000000000004,0.5,0.0,0.5
30.67,30.232499999999998,0.0,0.5,0.0
27.69,31.171666666666667,0.5,0.0,0.5
30.21,27.144166666666667,0.0,0.5,0.0
25.96,25.849999999999998,0.0,0.0,0.0
24.16,27.07416666666667,0.5,0.0,0.5
22.96,23.15833333333333,0.5,0.0,1.0
22.96,20.01666666666667,0.0,0.5,0.5
23.54,20.561666666666667,0.0,0.5,0.0
25.72,25.575833333333335,0.5,0.0,0.5
30.28,32.90833333333334,0.5,0.0,1.0
44.73,31.858333333333334,0.0,0.0,1.0
46.02,32.84833333333333,0.0,0.5,0.5
50.98,32.26166666666666,0.0,0.5,0.0
41.86,33.3475,0.0,0.0,0.0
32.67,41.134166666666665,0.5,0.0,0.5
30.28,35.160833333333336,0.5,0.0,1.0
30.22,30.454166666666662,0.0,0.0,1.0
28.96,28.769166666666674,0.0,0.5,0.5
29.01,29.007499999999997,0.5,0.0,1.0
31.23,29.84416666666667,0.0,0.0,1.0
36.14,33.277499999999996,0.0,0.0,1.0
44.84,32.284166666666664,0.0,0.5,0.5
47.51,31.019166666666667,0.0,0.5,0.0
36.25,29.677500000000006,0.0,0.0,0.0
31.47,32.05166666666667,0.0,0.0,0.0
25.22,33.894999999999996,0.5,0.0,0.5
24.18,30.233333333333334,0.5,0.0,1.0
26.08,29.491666666666664,0.0,0.5,0.5
25.58,29.685833333333335,0.0,0.5,0.0
24.38,32.30916666666666,0.0,0.0,0.0
24.21,32.763333333333335,0.0,0.0,0.0
24.28,37.48833333333333,0.5,0.0,0.5
25.41,35.59833333333333,0.5,0.0,1.0
28.73,32.10999999999999,0.0,0.5,0.5
28.95,33.55166666666667,0.5,0.0,1.0
38.21,32.06833333333333,0.0,0.0,1.0
40.3,31.78916666666667,0.0,0.0,1.0
42.45,31.134166666666662,0.0,0.5,0.5
41.32,30.760000000000005,0.0,0.5,0.0
30.81,31.8275,0.0,0.0,0.0
28.49,31.83,0.5,0.0,0.5
26.5,30.52583333333334,0.5,0.0,1.0
25.81,28.049166666666665,0.0,0.0,1.0
29.85,27.8475,0.0,0.5,0.5
27.72,29.994999999999994,0.5,0.0,1.0
30.96,31.490833333333338,0.0,0.0,1.0
29.43,29.700833333333332,0.0,0.5,0.0
28.07,28.915833333333335,0.0,0.0,0.0
26.94,30.338333333333335,0.5,0.0,0.5
26.31,28.305000000000003,0.0,0.5,0.0
23.68,30.577500000000004,0.5,0.0,0.5
26.91,30.062500000000004,0.0,0.5,0.0
26.11,30.984166666666667,0.5,0.0,0.5
25.24,28.434166666666666,0.5,0.0,1.0
24.55,26.331666666666667,0.0,0.0,1.0
24.56,24.83833333333334,0.0,0.0,1.0
26.01,23.539166666666663,0.0,0.5,0.5
27.05,29.540833333333328,0.5,0.0,1.0
25.55,16.75166666666667,0.0,0.5,0.5
23.5,17.483333333333334,0.0,0.5,0.0
25.84,21.55333333333333,0.0,0.0,0.0
25.56,21.284166666666668,0.5,0.0,0.5
25.9,20.05333333333333,0.0,0.5,0.0
22.18,18.598333333333333,0.0,0.0,0.0
21.79,19.769166666666667,0.0,0.0,0.0
21.52,21.879166666666666,0.0,0.0,0.0
21.74,23.52666666666667,0.0,0.0,0.0
26.02,29.207500000000007,0.5,0.0,0.5
27.43,31.334999999999997,0.5,0.0,1.0
31.8,30.93583333333333,0.0,0.5,0.5
32.77,35.535,0.5,0.0,1.0
31.21,33.77916666666666,0.0,0.5,0.5
30.32,32.3025,0.0,0.5,0.0
27.43,31.595833333333328,0.0,0.0,0.0
26.19,34.724166666666655,0.5,0.0,0.5
28.79,36.32083333333333,0.5,0.0,1.0
26.32,27.988333333333333,0.0,0.5,0.5
26.15,32.34166666666667,0.5,0.0,1.0
26.08,26.451666666666664,0.0,0.5,0.5
27.15,28.501666666666665,0.0,0.0,0.5
29.85,35.806666666666665,0.5,0.0,1.0
37.23,29.690833333333334,0.0,0.5,0.5
41.06,31.598333333333333,0.0,0.5,0.0
37.51,35.31666666666666,0.5,0.0,0.5
37.07,60.11583333333334,0.5,0.0,1.0
37.54,34.52666666666667,0.0,0.0,1.0
35.86,31.721249999999998,0.0,0.0,1.0
31.9,22.968333333333334,0.0,0.5,0.5
28.54,24.14,0.0,0.0,0.5
26.64,22.450833333333335,0.5,0.0,1.0
26.31,21.100833333333334,0.0,0.0,1.0
29.58,23.3125,0.0,0.5,0.5
31.84,26.245,0.5,0.0,1.0
45.28,33.5475,0.0,0.5,0.5
43.23,35.84916666666667,0.0,0.5,0.0
37.48,31.644999999999996,0.5,0.0,0.5
33.47,30.727500000000003,0.5,0.0,1.0
33.02,15.9925,0.0,0.5,0.5
30.78,23.813333333333333,0.0,0.5,0.0
34.31,30.015833333333333,0.0,0.0,0.0
33.05,29.978333333333328,0.5,0.0,0.5
32.99,29.446111111111108,0.0,0.5,0.0
33.21,31.545833333333334,0.5,0.0,0.5
34.08,32.734722222222224,0.5,0.0,1.0
36.55,34.00666666666667,0.0,0.5,0.5
47.26,47.15416666666667,0.5,0.0,1.0
52.91,35.80708333333334,0.0,0.5,0.5
44.06,23.2975,0.0,0.5,0.0
40.47,29.793333333333333,0.0,0.0,0.0
38.87,32.625,0.0,0.0,0.0
35.85,31.525000000000002,0.0,0.0,0.0
33.74,30.803333333333338,0.5,0.0,0.5
32.43,30.76083333333334,0.5,0.0,1.0
30.75,26.450833333333325,0.0,0.0,1.0
30.66,23.14,0.0,0.5,0.5
32.82,28.154166666666672,0.0,0.0,0.5
37.66,39.41833333333333,0.5,0.0,1.0
54.52,38.16083333333333,0.0,0.5,0.5
55.66,34.770833333333336,0.0,0.5,0.0
47.6,33.06666666666667,0.0,0.0,0.0
36.85,33.52166666666666,0.0,0.0,0.0
32.99,31.187499999999996,0.0,0.0,0.0
30.75,29.210833333333337,0.5,0.0,0.5
33.09,32.205,0.5,0.0,1.0
32.98,31.379166666666666,0.0,0.0,1.0
31.3,25.343333333333337,0.0,0.0,1.0
33.08,25.50666666666667,0.0,0.5,0.5
36.99,30.397499999999997,0.0,0.0,0.5
38.18,42.56666666666667,0.5,0.0,1.0
56.58,41.95138888888889,0.0,0.5,0.5
62.64,46.37583333333333,0.0,0.5,0.0
44.88,35.65166666666667,0.5,0.0,0.5
41.05,31.214999999999993,0.0,0.5,0.0
39.29,30.644722222222224,0.5,0.0,0.5
35.93,25.606666666666666,0.0,0.5,0.0
33.18,25.3025,0.5,0.0,0.5
31.41,22.100833333333338,0.5,0.0,1.0
30.82,8.108333333333334,0.0,0.5,0.5
31.58,19.620833333333334,0.0,0.0,0.5
33.26,27.64583333333333,0.5,0.0,1.0
41.93,28.968333333333334,0.0,0.0,1.0
68.22,31.958333333333332,0.0,0.5,0.5
58.04,40.086666666666666,0.0,0.5,0.0
47.27,42.0625,0.0,0.0,0.0
40.5,38.454166666666666,0.0,0.0,0.0
35.92,36.801666666666655,0.5,0.0,0.5
35.67,33.900000000000006,0.0,0.0,0.5
31.34,29.459166666666675,0.0,0.5,0.0
30.66,30.375833333333333,0.5,0.0,0.5
30.54,29.49333333333334,0.0,0.0,0.5
30.75,28.361666666666668,0.0,0.5,0.0
32.87,32.4675,0.5,0.0,0.5
32.67,38.37833333333333,0.5,0.0,1.0
48.46,43.73499999999999,0.0,0.0,1.0
60.0,53.0575,0.0,0.5,0.5
48.54,43.55166666666667,0.0,0.5,0.0
34.58,43.79583333333333,0.5,0.0,0.5
32.09,51.663333333333334,0.5,0.0,1.0
30.79,31.189999999999998,0.0,0.0,1.0
29.11,28.754166666666666,0.0,0.5,0.5
27.61,27.915000000000003,0.5,0.0,1.0
26.34,21.723333333333333,0.0,0.0,1.0
27.45,20.926666666666666,0.0,0.5,0.5
29.37,21.66083333333333,0.0,0.5,0.0
34.74,34.74999999999999,0.5,0.0,0.5
39.08,36.49916666666667,0.0,0.0,0.5
44.86,39.38,0.0,0.0,0.5
39.91,35.590833333333336,0.5,0.0,1.0
33.05,23.218333333333334,0.0,0.5,0.5
30.69,21.433333333333334,0.0,0.5,0.0
30.67,23.281666666666666,0.0,0.0,0.0
27.43,37.58083333333334,0.5,0.0,0.5
27.25,37.546666666666674,0.5,0.0,1.0
26.64,31.096666666666664,0.0,0.5,0.5
26.99,32.5025,0.0,0.5,0.0
28.71,37.42666666666667,0.5,0.0,0.5
28.98,40.735,0.5,0.0,1.0
36.52,28.165833333333335,0.0,0.5,0.5
40.35,32.446666666666665,0.0,0.5,0.0
35.89,29.74,0.0,0.0,0.0
32.45,26.554999999999996,0.5,0.0,0.5
32.5,26.4725,0.0,0.5,0.0
29.93,30.64166666666667,0.0,0.0,0.0
28.68,30.801666666666666,0.0,0.0,0.0
27.04,29.607499999999998,0.5,0.0,0.5
26.12,28.60166666666667,0.0,0.0,0.5
26.16,28.284166666666668,0.0,0.5,0.0
28.26,30.78083333333333,0.5,0.0,0.5
28.39,36.826666666666675,0.5,0.0,1.0
31.35,32.053333333333335,0.0,0.0,1.0
34.03,64.99666666666667,0.5,0.0,1.0
30.96,30.182500000000005,0.0,0.5,0.5
28.35,29.881666666666664,0.0,0.5,0.0
26.13,29.345,0.5,0.0,0.5
26.12,30.135,0.5,0.0,1.0
24.55,21.13,0.0,0.5,0.5
24.03,24.141666666666662,0.0,0.5,0.0
23.33,23.64083333333333,0.0,0.0,0.0
23.04,23.991666666666664,0.5,0.0,0.5
24.06,24.0625,0.0,0.5,0.0
24.21,28.683333333333334,0.5,0.0,0.5
26.4,28.135,0.0,0.0,0.5
27.15,32.803333333333335,0.5,0.0,1.0
29.31,28.546666666666667,0.0,0.0,1.0
35.0,24.64916666666667,0.0,0.5,0.5
28.09,23.172499999999996,0.0,0.5,0.0
26.07,58.098888888888894,0.5,0.0,0.5
24.07,22.15666666666667,0.0,0.0,0.5
22.28,21.013333333333332,0.5,0.0,1.0
22.04,19.727500000000003,0.0,0.5,0.5
21.87,23.30416666666667,0.5,0.0,1.0
22.88,18.797500000000003,0.0,0.0,1.0
24.25,20.134166666666665,0.0,0.0,1.0
25.84,20.911944444444444,0.0,0.5,0.5
28.36,23.0275,0.0,0.0,0.5
24.45,19.0525,0.0,0.5,0.0
22.68,20.742499999999996,0.0,0.0,0.0
21.24,22.716666666666665,0.5,0.0,0.5
21.25,20.235,0.5,0.0,1.0
18.82,15.486666666666666,0.0,0.5,0.5
16.6,13.66916666666667,0.0,0.5,0.0
14.11,17.044444444444444,0.0,0.0,0.0
14.24,20.458333333333332,0.0,0.0,0.0
12.28,19.124166666666667,0.5,0.0,0.5
12.87,20.134999999999998,0.5,0.0,1.0
12.14,15.769166666666665,0.0,0.5,0.5
13.68,16.444999999999997,0.0,0.5,0.0
16.26,25.08791666666667,0.5,0.0,0.5
17.42,22.69666666666667,0.0,0.0,0.5
16.62,27.424999999999997,0.5,0.0,1.0
16.88,16.565,0.0,0.5,0.5
17.2,16.566666666666666,0.0,0.5,0.0
16.86,17.299166666666665,0.0,0.0,0.0
16.2,54.379999999999995,0.5,0.0,0.5
16.85,25.600833333333338,0.0,0.0,0.5
16.84,29.11,0.5,0.0,1.0
19.25,22.073333333333338,0.0,0.0,1.0
22.96,10.904166666666669,0.0,0.5,0.5
20.11,18.36583333333333,0.0,0.5,0.0
19.34,23.578333333333333,0.5,0.0,0.5
16.68,18.323333333333334,0.0,0.0,0.5
17.31,16.865,0.0,0.5,0.0
15.64,21.02416666666667,0.0,0.0,0.0
14.0,19.663333333333338,0.5,0.0,0.5
13.55,20.925,0.5,0.0,1.0
13.56,18.949166666666667,0.0,0.0,1.0
13.82,18.9575,0.0,0.5,0.5
15.66,20.7625,0.0,0.5,0.0
19.89,30.039166666666663,0.5,0.0,0.5
24.93,43.196666666666665,0.5,0.0,1.0
23.32,22.497500000000002,0.0,0.0,1.0
25.15,21.58333333333333,0.0,0.5,0.5
25.09,22.05,0.0,0.5,0.0
23.23,24.400833333333335,0.5,0.0,0.5
23.13,21.904166666666665,0.0,0.5,0.0
20.42,21.0375,0.0,0.0,0.0
20.21,22.51,0.5,0.0,0.5
19.64,20.65583333333333,0.5,0.0,1.0
20.26,20.474166666666665,0.0,0.0,1.0
21.15,20.60916666666667,0.0,0.0,1.0
22.53,18.414166666666663,0.0,0.0,1.0
26.77,15.649166666666668,0.0,0.5,0.5
25.65,19.38416666666667,0.0,0.5,0.0
22.08,26.258333333333336,0.5,0.0,0.5
20.32,28.492500000000003,0.5,0.0,1.0
20.95,18.665833333333335,0.0,0.5,0.5
21.92,23.189166666666665,0.5,0.0,1.0
21.66,17.24833333333333,0.0,0.5,0.5
21.41,18.4325,0.0,0.5,0.0
21.42,18.53666666666667,0.5,0.0,0.5
22.53,19.362499999999997,0.0,0.5,0.0
25.23,25.297500000000003,0.5,0.0,0.5
28.64,27.1825,0.5,0.0,1.0
32.7,24.221666666666675,0.0,0.5,0.5
26.88,19.679999999999996,0.0,0.5,0.0
27.17,25.35833333333333,0.0,0.0,0.0
27.09,29.282500000000002,0.5,0.0,0.5
26.33,26.264166666666668,0.0,0.5,0.0
24.05,25.865,0.5,0.0,0.5
22.17,23.558333333333334,0.5,0.0,1.0
21.12,21.528333333333336,0.0,0.0,1.0
21.39,20.44666666666667,0.0,0.0,1.0
23.06,20.87416666666667,0.0,0.0,1.0
25.34,23.1125,0.0,0.5,0.5
26.82,24.87833333333333,0.5,0.0,1.0
38.36,27.05666666666666,0.0,0.5,0.5
35.51,27.704999999999995,0.0,0.5,0.0
27.66,26.700833333333335,0.5,0.0,0.5
26.46,23.679166666666664,0.5,0.0,1.0
25.56,22.175,0.0,0.5,0.5
25.02,21.005,0.0,0.5,0.0
23.54,20.610000000000003,0.0,0.0,0.0
23.0,24.8,0.5,0.0,0.5
23.69,24.470000000000002,0.5,0.0,1.0
24.02,23.57166666666667,0.0,0.0,1.0
26.4,25.8425,0.0,0.0,1.0
33.62,26.346666666666668,0.0,0.5,0.5
39.0,33.435833333333335,0.0,0.0,0.5
34.54,27.189999999999998,0.0,0.5,0.0
31.44,26.8475,0.0,0.0,0.0
28.79,26.974999999999998,0.5,0.0,0.5
26.95,25.12,0.0,0.5,0.0
25.54,25.0475,0.0,0.0,0.0
23.74,24.06583333333333,0.5,0.0,0.5
23.61,23.53333333333333,0.0,0.5,0.0
23.49,23.471666666666664,0.0,0.0,0.0
24.12,24.23166666666667,0.5,0.0,0.5
25.36,26.043333333333337,0.5,0.0,1.0
28.08,23.705,0.0,0.0,1.0
35.01,20.476666666666667,0.0,0.5,0.5
31.57,21.00416666666667,0.0,0.5,0.0
25.71,20.055,0.0,0.0,0.0
23.83,19.8225,0.0,0.0,0.0
23.8,24.005833333333328,0.0,0.0,0.0
22.17,23.843333333333334,0.5,0.0,0.5
21.16,22.41416666666667,0.5,0.0,1.0
20.95,21.712499999999995,0.0,0.0,1.0
21.05,17.08416666666667,0.0,0.0,1.0
21.25,16.143333333333334,0.0,0.5,0.5
23.0,17.610833333333336,0.0,0.5,0.0
27.44,23.508333333333336,0.0,0.0,0.0
31.44,27.621666666666666,0.5,0.0,0.5
26.8,23.914166666666663,0.5,0.0,1.0
27.49,23.325,0.0,0.0,1.0
26.72,21.388333333333335,0.0,0.5,0.5
25.16,20.819999999999997,0.0,0.5,0.0
23.89,19.828333333333333,0.0,0.0,0.0
23.03,22.078055555555554,0.0,0.0,0.0
21.59,20.669999999999998,0.5,0.0,0.5
20.63,19.049166666666665,0.0,0.5,0.0
20.83,22.629166666666663,0.5,0.0,0.5
21.27,24.386666666666667,0.5,0.0,1.0
21.83,22.372500000000002,0.0,0.0,1.0
23.95,17.770833333333332,0.0,0.5,0.5
22.68,13.26416666666667,0.0,0.5,0.0
19.96,17.786666666666665,0.0,0.0,0.0
19.33,24.388333333333335,0.0,0.0,0.0
19.82,27.390833333333333,0.5,0.0,0.5
18.81,24.290833333333335,0.5,0.0,1.0
18.06,23.074166666666667,0.0,0.5,0.5
17.57,23.249166666666667,0.5,0.0,1.0
17.12,17.270833333333332,0.0,0.5,0.5
17.17,19.099999999999998,0.0,0.0,0.5
18.83,24.326666666666668,0.5,0.0,1.0
21.51,21.199166666666667,0.0,0.5,0.5
22.08,23.962500000000002,0.5,0.0,1.0
22.13,23.775000000000006,0.0,0.0,1.0
23.35,22.78916666666667,0.0,0.5,0.5
23.02,21.324166666666667,0.0,0.5,0.0
23.23,23.99833333333334,0.0,0.0,0.0
20.43,22.138333333333335,0.0,0.0,0.0
19.88,32.66583333333333,0.5,0.0,0.5
19.91,25.044999999999998,0.0,0.5,0.0
20.63,25.771666666666665,0.5,0.0,0.5
20.69,26.3325,0.5,0.0,1.0
21.47,24.723333333333333,0.0,0.0,1.0
21.81,21.764999999999997,0.0,0.0,1.0
22.92,19.121666666666666,0.0,0.5,0.5
21.14,19.8875,0.0,0.5,0.0
19.35,70.2025,0.5,0.0,0.5
17.77,99.50249999999996,0.5,0.0,1.0
19.13,39.595000000000006,0.0,0.0,1.0
18.86,18.25583333333333,0.0,0.5,0.5
18.74,18.904166666666665,0.0,0.5,0.0
18.18,18.73333333333333,0.0,0.0,0.0
16.83,21.216666666666665,0.5,0.0,0.5
16.92,20.432499999999997,0.0,0.0,0.5
17.67,19.160833333333333,0.0,0.5,0.0
17.29,24.212083333333336,0.0,0.0,0.0
18.29,30.10694444444445,0.0,0.0,0.0
18.84,31.827499999999997,0.5,0.0,0.5
22.47,31.033333333333328,0.0,0.5,0.0
21.97,33.895,0.5,0.0,0.5
21.41,37.656666666666666,0.5,0.0,1.0
19.8,22.250833333333336,0.0,0.5,0.5
18.8,21.525000000000002,0.0,0.0,0.5
18.42,21.264166666666664,0.5,0.0,1.0
18.62,19.76,0.0,0.5,0.5
19.69,20.9075,0.5,0.0,1.0
21.11,22.107083333333335,0.0,0.5,0.5
21.93,29.897499999999997,0.5,0.0,1.0
27.06,28.132499999999997,0.0,0.0,1.0
22.16,41.66583333333333,0.5,0.0,1.0
22.56,22.79583333333333,0.0,0.5,0.5
20.97,24.28916666666667,0.5,0.0,1.0
21.99,23.53,0.0,0.0,1.0
23.18,20.949166666666667,0.0,0.5,0.5
22.39,19.349166666666665,0.0,0.5,0.0
21.59,21.959999999999997,0.5,0.0,0.5
22.05,20.70166666666667,0.0,0.5,0.0
22.41,23.742500000000003,0.5,0.0,0.5
23.49,23.894999999999996,0.0,0.0,0.5
24.09,19.3175,0.0,0.5,0.0
21.59,23.547499999999996,0.5,0.0,0.5
23.14,29.40416666666667,0.5,0.0,1.0
25.74,24.061666666666667,0.0,0.5,0.5
24.85,23.47583333333333,0.0,0.5,0.0
23.59,23.8425,0.0,0.0,0.0
21.94,23.77083333333334,0.5,0.0,0.5
21.49,22.420833333333338,0.0,0.0,0.5
20.72,22.11666666666667,0.5,0.0,1.0
20.79,19.4825,0.0,0.5,0.5
21.42,32.29583333333332,0.5,0.0,1.0
23.43,20.935,0.0,0.5,0.5
27.41,25.745833333333337,0.0,0.5,0.0
33.84,49.084166666666675,0.5,0.0,0.5
33.03,53.53916666666666,0.5,0.0,1.0
30.56,38.7125,0.0,0.0,1.0
26.53,32.13583333333334,0.0,0.0,1.0
25.87,26.639166666666668,0.0,0.0,1.0
27.87,23.265,0.0,0.5,0.5
26.4,26.680000000000003,0.5,0.0,1.0
25.84,24.7925,0.0,0.0,1.0
25.84,22.993333333333336,0.0,0.5,0.5
26.15,24.924166666666665,0.0,0.0,0.5
28.63,28.982499999999998,0.5,0.0,1.0
37.3,30.116666666666664,0.0,0.5,0.5
40.85,91.3875,0.5,0.0,1.0
37.89,35.95,0.0,0.0,1.0
35.11,27.425833333333333,0.0,0.5,0.5
33.94,27.273333333333337,0.0,0.0,0.5
31.25,23.8875,0.0,0.5,0.0
29.74,25.198333333333338,0.0,0.0,0.0
28.22,28.699999999999992,0.5,0.0,0.5
26.9,25.801666666666662,0.0,0.5,0.0
27.2,26.143333333333334,0.5,0.0,0.5
27.91,26.94083333333333,0.5,0.0,1.0
31.98,28.4825,0.0,0.5,0.5
34.54,31.531666666666666,0.5,0.0,1.0
40.32,33.6925,0.0,0.5,0.5
37.16,34.88166666666667,0.0,0.5,0.0
32.21,31.4975,0.5,0.0,0.5
27.95,26.36333333333333,0.0,0.5,0.0
28.62,28.260833333333334,0.5,0.0,0.5
28.29,26.71833333333333,0.5,0.0,1.0
27.29,25.680833333333336,0.0,0.5,0.5
26.91,25.406666666666663,0.5,0.0,1.0
27.15,24.968333333333334,0.0,0.0,1.0
27.73,22.679166666666664,0.0,0.5,0.5
32.15,26.76000000000001,0.0,0.5,0.0
40.78,40.73166666666666,0.0,0.0,0.0
43.95,44.84166666666667,0.5,0.0,0.5
40.79,111.02916666666668,0.5,0.0,1.0
40.0,34.7175,0.0,0.5,0.5
40.0,32.99375,0.0,0.5,0.0
31.48,31.439999999999998,0.5,0.0,0.5
28.63,22.345,0.0,0.5,0.0
27.54,24.95416666666667,0.0,0.0,0.0
26.41,24.304166666666664,0.5,0.0,0.5
26.18,24.196666666666662,0.5,0.0,1.0
27.75,25.57083333333333,0.0,0.5,0.5
30.99,39.88666666666666,0.5,0.0,1.0
36.13,23.040833333333335,0.0,0.0,1.0
42.86,28.40166666666666,0.0,0.5,0.5
39.2,41.97416666666666,0.5,0.0,1.0
35.47,37.57583333333333,0.0,0.0,1.0
29.4,25.94666666666667,0.0,0.5,0.5
27.93,20.310833333333335,0.0,0.5,0.0
25.09,21.662499999999998,0.0,0.0,0.0
25.08,24.13416666666667,0.5,0.0,0.5
24.66,23.07083333333333,0.0,0.5,0.0
24.45,23.375000000000004,0.5,0.0,0.5
24.46,25.662499999999998,0.5,0.0,1.0
27.84,20.339166666666667,0.0,0.5,0.5
37.0,48.4025,0.5,0.0,1.0
41.59,30.72666666666667,0.0,0.5,0.5
35.64,41.01444444444444,0.5,0.0,1.0
32.94,27.38833333333334,0.0,0.5,0.5
30.98,27.16583333333334,0.0,0.5,0.0
27.99,27.0775,0.5,0.0,0.5
26.6,25.66166666666666,0.5,0.0,1.0
25.72,22.809305555555554,0.0,0.5,0.5
25.4,23.39083333333333,0.0,0.5,0.0
25.29,24.535833333333333,0.5,0.0,0.5
25.86,24.389166666666668,0.0,0.0,0.5
27.41,27.698333333333334,0.5,0.0,1.0
29.92,27.430833333333336,0.0,0.0,1.0
35.96,29.338333333333328,0.0,0.5,0.5
31.68,35.12166666666667,0.5,0.0,1.0
27.71,26.710833333333337,0.0,0.5,0.5
24.92,27.236666666666668,0.5,0.0,1.0
24.72,25.87833333333333,0.0,0.0,1.0
23.18,23.550833333333333,0.0,0.5,0.5
22.4,23.4675,0.0,0.0,0.5
22.04,19.172499999999996,0.0,0.5,0.0
21.88,25.95833333333333,0.5,0.0,0.5
22.55,24.355,0.5,0.0,1.0
25.83,27.495833333333334,0.0,0.0,1.0
34.57,27.025833333333335,0.0,0.0,1.0
38.88,27.581666666666667,0.0,0.5,0.5
34.19,25.474999999999998,0.0,0.0,0.5
33.38,23.6525,0.0,0.5,0.0
31.37,24.061666666666667,0.0,0.0,0.0
29.4,29.793333333333333,0.5,0.0,0.5
27.12,27.335000000000004,0.5,0.0,1.0
26.18,25.421666666666667,0.0,0.5,0.5
26.12,25.029166666666665,0.0,0.5,0.0
26.34,26.035,0.0,0.0,0.0
26.04,32.27166666666667,0.5,0.0,0.5
27.53,31.100833333333327,0.5,0.0,1.0
29.34,23.35666666666667,0.0,0.5,0.5
34.31,28.639166666666668,0.0,0.0,0.5
30.97,28.7025,0.0,0.0,0.5
28.59,25.877499999999998,0.0,0.5,0.0
25.33,25.400833333333335,0.5,0.0,0.5
25.0,23.83083333333333,0.0,0.5,0.0
24.15,23.892500000000002,0.5,0.0,0.5
22.82,19.172500000000003,0.0,0.5,0.0
22.38,24.354166666666668,0.5,0.0,0.5
22.36,24.066666666666666,0.5,0.0,1.0
22.75,23.411666666666665,0.0,0.0,1.0
25.38,22.65583333333333,0.0,0.0,1.0
33.41,29.439166666666665,0.0,0.5,0.5
36.43,33.20666666666667,0.0,0.0,0.5
33.54,29.301666666666666,0.0,0.5,0.0
33.38,41.82,0.5,0.0,0.5
33.66,35.520833333333336,0.0,0.0,0.5
31.5,30.299999999999997,0.0,0.5,0.0
27.71,33.825,0.5,0.0,0.5
25.3,31.914999999999996,0.5,0.0,1.0
24.49,29.426666666666662,0.0,0.5,0.5
23.21,28.076666666666664,0.0,0.5,0.0
23.66,30.745,0.5,0.0,0.5
24.17,31.654999999999998,0.5,0.0,1.0
25.3,31.96333333333334,0.0,0.0,1.0
30.87,26.992500000000007,0.0,0.5,0.5
29.84,25.324166666666667,0.0,0.5,0.0
24.56,25.264166666666668,0.5,0.0,0.5
23.06,19.742500000000003,0.0,0.0,0.5
24.97,18.13333333333333,0.0,0.5,0.0
21.8,20.394999999999996,0.0,0.0,0.0
20.94,23.066666666666666,0.5,0.0,0.5
