Time Stamp,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),Name
2019-01-01 00:00:00+00:00,61762.0,51.9,2.95,-28.31,LONGIL
2019-01-01 01:00:00+00:00,61762.0,42.59,2.83,-20.0,LONGIL
2019-01-01 02:00:00+00:00,61762.0,37.05,2.73,-14.94,LONGIL
2019-01-01 03:00:00+00:00,61762.0,30.18,2.34,-11.09,LONGIL
2019-01-01 04:00:00+00:00,61762.0,29.62,2.28,-10.66,LONGIL
2019-01-01 05:00:00+00:00,61762.0,26.93,1.19,-15.41,LONGIL
2019-01-01 06:00:00+00:00,61762.0,23.8,1.13,-12.35,LONGIL
2019-01-01 07:00:00+00:00,61762.0,18.68,1.09,-8.06,LONGIL
2019-01-01 08:00:00+00:00,61762.0,18.48,1.06,-7.88,LONGIL
2019-01-01 09:00:00+00:00,61762.0,18.75,1.08,-8.23,LONGIL
2019-01-01 10:00:00+00:00,61762.0,18.87,1.05,-8.43,LONGIL
2019-01-01 11:00:00+00:00,61762.0,21.34,1.19,-9.78,LONGIL
2019-01-01 12:00:00+00:00,61762.0,21.2,1.2,-9.45,LONGIL
2019-01-01 13:00:00+00:00,61762.0,24.65,1.47,-9.84,LONGIL
2019-01-01 14:00:00+00:00,61762.0,26.45,2.01,-7.58,LONGIL
2019-01-01 15:00:00+00:00,61762.0,28.32,2.16,-9.41,LONGIL
2019-01-01 16:00:00+00:00,61762.0,28.53,2.33,-7.97,LONGIL
2019-01-01 17:00:00+00:00,61762.0,27.93,2.19,-8.79,LONGIL
2019-01-01 18:00:00+00:00,61762.0,27.6,2.09,-9.03,LONGIL
2019-01-01 19:00:00+00:00,61762.0,29.0,2.16,-10.25,LONGIL
2019-01-01 20:00:00+00:00,61762.0,29.72,2.29,-10.6,LONGIL
2019-01-01 21:00:00+00:00,61762.0,38.91,2.79,-16.88,LONGIL
2019-01-01 22:00:00+00:00,61762.0,47.54,3.57,-20.16,LONGIL
2019-01-01 23:00:00+00:00,61762.0,49.67,3.79,-20.63,LONGIL
2019-01-02 00:00:00+00:00,61762.0,42.38,3.78,-12.9,LONGIL
2019-01-02 01:00:00+00:00,61762.0,38.24,3.58,-10.47,LONGIL
2019-01-02 02:00:00+00:00,61762.0,35.7,3.28,-10.4,LONGIL
2019-01-02 03:00:00+00:00,61762.0,29.13,2.3,-9.26,LONGIL
2019-01-02 04:00:00+00:00,61762.0,26.95,2.28,-6.47,LONGIL
2019-01-02 05:00:00+00:00,61762.0,25.96,2.71,-1.56,LONGIL
2019-01-02 06:00:00+00:00,61762.0,23.0,2.41,-0.11,LONGIL
2019-01-02 07:00:00+00:00,61762.0,22.13,2.29,-0.1,LONGIL
2019-01-02 08:00:00+00:00,61762.0,21.71,2.21,-0.1,LONGIL
2019-01-02 09:00:00+00:00,61762.0,22.22,2.37,-0.25,LONGIL
2019-01-02 10:00:00+00:00,61762.0,26.92,2.78,-1.87,LONGIL
2019-01-02 11:00:00+00:00,61762.0,35.66,3.84,-2.23,LONGIL
2019-01-02 12:00:00+00:00,61762.0,39.61,4.44,-5.14,LONGIL
2019-01-02 13:00:00+00:00,61762.0,39.0,4.74,-2.43,LONGIL
2019-01-02 14:00:00+00:00,61762.0,38.4,4.67,-2.15,LONGIL
2019-01-02 15:00:00+00:00,61762.0,39.52,4.37,-4.81,LONGIL
2019-01-02 16:00:00+00:00,61762.0,38.85,4.18,-5.03,LONGIL
2019-01-02 17:00:00+00:00,61762.0,38.14,4.2,-5.76,LONGIL
2019-01-02 18:00:00+00:00,61762.0,37.05,3.85,-5.67,LONGIL
2019-01-02 19:00:00+00:00,61762.0,37.24,3.86,-6.39,LONGIL
2019-01-02 20:00:00+00:00,61762.0,39.73,4.08,-8.62,LONGIL
2019-01-02 21:00:00+00:00,61762.0,50.01,5.12,-10.97,LONGIL
2019-01-02 22:00:00+00:00,61762.0,61.59,6.34,-8.64,LONGIL
2019-01-02 23:00:00+00:00,61762.0,54.34,5.91,-5.62,LONGIL
2019-01-03 00:00:00+00:00,61762.0,52.07,5.34,-10.63,LONGIL
2019-01-03 01:00:00+00:00,61762.0,44.9,4.49,-9.46,LONGIL
2019-01-03 02:00:00+00:00,61762.0,41.93,3.87,-10.99,LONGIL
2019-01-03 03:00:00+00:00,61762.0,34.27,2.58,-12.43,LONGIL
2019-01-03 04:00:00+00:00,61762.0,31.97,2.81,-8.63,LONGIL
2019-01-03 05:00:00+00:00,61762.0,30.2,2.15,-11.27,LONGIL
2019-01-03 06:00:00+00:00,61762.0,24.62,1.95,-6.39,LONGIL
2019-01-03 07:00:00+00:00,61762.0,23.22,1.78,-5.84,LONGIL
2019-01-03 08:00:00+00:00,61762.0,22.59,1.78,-5.2,LONGIL
2019-01-03 09:00:00+00:00,61762.0,23.69,1.98,-4.93,LONGIL
2019-01-03 10:00:00+00:00,61762.0,26.04,2.24,-6.95,LONGIL
2019-01-03 11:00:00+00:00,61762.0,35.47,4.13,-3.07,LONGIL
2019-01-03 12:00:00+00:00,61762.0,38.13,4.61,-2.98,LONGIL
2019-01-03 13:00:00+00:00,61762.0,38.97,4.82,-2.81,LONGIL
2019-01-03 14:00:00+00:00,61762.0,38.27,4.81,-2.46,LONGIL
2019-01-03 15:00:00+00:00,61762.0,42.75,4.5,-9.25,LONGIL
2019-01-03 16:00:00+00:00,61762.0,38.16,4.43,-4.92,LONGIL
2019-01-03 17:00:00+00:00,61762.0,35.81,4.04,-5.51,LONGIL
2019-01-03 18:00:00+00:00,61762.0,35.25,3.66,-8.1,LONGIL
2019-01-03 19:00:00+00:00,61762.0,34.97,3.49,-9.5,LONGIL
2019-01-03 20:00:00+00:00,61762.0,35.77,3.77,-8.45,LONGIL
2019-01-03 21:00:00+00:00,61762.0,41.72,4.9,-4.8,LONGIL
2019-01-03 22:00:00+00:00,61762.0,55.64,6.6,-5.33,LONGIL
2019-01-03 23:00:00+00:00,61762.0,54.52,5.09,-17.61,LONGIL
2019-01-04 00:00:00+00:00,61762.0,47.64,4.78,-13.51,LONGIL
2019-01-04 01:00:00+00:00,61762.0,42.3,4.32,-10.94,LONGIL
2019-01-04 02:00:00+00:00,61762.0,40.01,4.2,-9.73,LONGIL
2019-01-04 03:00:00+00:00,61762.0,33.56,3.37,-9.14,LONGIL
2019-01-04 04:00:00+00:00,61762.0,29.58,2.73,-9.66,LONGIL
2019-01-04 05:00:00+00:00,61762.0,27.06,1.78,-12.85,LONGIL
2019-01-04 06:00:00+00:00,61762.0,22.73,1.44,-10.89,LONGIL
2019-01-04 07:00:00+00:00,61762.0,21.71,1.4,-9.92,LONGIL
2019-01-04 08:00:00+00:00,61762.0,21.62,1.35,-9.91,LONGIL
2019-01-04 09:00:00+00:00,61762.0,21.94,1.44,-10.11,LONGIL
2019-01-04 10:00:00+00:00,61762.0,27.42,1.51,-15.47,LONGIL
2019-01-04 11:00:00+00:00,61762.0,31.09,2.85,-9.16,LONGIL
2019-01-04 12:00:00+00:00,61762.0,36.73,3.54,-11.48,LONGIL
2019-01-04 13:00:00+00:00,61762.0,36.14,3.25,-12.96,LONGIL
2019-01-04 14:00:00+00:00,61762.0,35.12,3.76,-8.41,LONGIL
2019-01-04 15:00:00+00:00,61762.0,34.68,3.4,-10.17,LONGIL
2019-01-04 16:00:00+00:00,61762.0,33.12,3.54,-7.34,LONGIL
2019-01-04 17:00:00+00:00,61762.0,30.28,3.29,-6.33,LONGIL
2019-01-04 18:00:00+00:00,61762.0,29.64,3.17,-6.91,LONGIL
2019-01-04 19:00:00+00:00,61762.0,29.77,3.07,-7.66,LONGIL
2019-01-04 20:00:00+00:00,61762.0,31.17,2.98,-9.46,LONGIL
2019-01-04 21:00:00+00:00,61762.0,36.42,3.85,-8.17,LONGIL
2019-01-04 22:00:00+00:00,61762.0,45.8,4.88,-10.41,LONGIL
2019-01-04 23:00:00+00:00,61762.0,42.48,4.62,-9.15,LONGIL
2019-01-05 00:00:00+00:00,61762.0,39.95,4.35,-8.44,LONGIL
2019-01-05 01:00:00+00:00,61762.0,35.97,3.63,-9.68,LONGIL
2019-01-05 02:00:00+00:00,61762.0,33.03,3.42,-7.98,LONGIL
2019-01-05 03:00:00+00:00,61762.0,27.57,2.83,-6.59,LONGIL
2019-01-05 04:00:00+00:00,61762.0,25.47,2.56,-5.22,LONGIL
2019-01-05 05:00:00+00:00,61762.0,23.85,2.16,-4.86,LONGIL
2019-01-05 06:00:00+00:00,61762.0,20.11,1.93,-2.86,LONGIL
2019-01-05 07:00:00+00:00,61762.0,18.7,1.84,-2.52,LONGIL
2019-01-05 08:00:00+00:00,61762.0,17.54,1.69,-2.62,LONGIL
2019-01-05 09:00:00+00:00,61762.0,17.98,1.71,-1.62,LONGIL
2019-01-05 10:00:00+00:00,61762.0,19.51,2.1,-2.38,LONGIL
2019-01-05 11:00:00+00:00,61762.0,20.49,2.25,-2.47,LONGIL
2019-01-05 12:00:00+00:00,61762.0,21.77,2.49,-1.47,LONGIL
2019-01-05 13:00:00+00:00,61762.0,23.38,2.69,-2.42,LONGIL
2019-01-05 14:00:00+00:00,61762.0,27.81,2.89,-5.36,LONGIL
2019-01-05 15:00:00+00:00,61762.0,30.92,2.87,-8.39,LONGIL
2019-01-05 16:00:00+00:00,61762.0,31.53,2.86,-8.97,LONGIL
2019-01-05 17:00:00+00:00,61762.0,31.25,2.67,-10.41,LONGIL
2019-01-05 18:00:00+00:00,61762.0,30.14,2.56,-10.2,LONGIL
2019-01-05 19:00:00+00:00,61762.0,31.15,2.68,-10.75,LONGIL
2019-01-05 20:00:00+00:00,61762.0,31.56,2.59,-11.5,LONGIL
2019-01-05 21:00:00+00:00,61762.0,38.63,2.94,-16.24,LONGIL
2019-01-05 22:00:00+00:00,61762.0,51.4,3.4,-25.32,LONGIL
2019-01-05 23:00:00+00:00,61762.0,44.27,3.64,-16.86,LONGIL
2019-01-06 00:00:00+00:00,61762.0,37.23,3.4,-11.74,LONGIL
2019-01-06 01:00:00+00:00,61762.0,32.7,2.85,-11.22,LONGIL
2019-01-06 02:00:00+00:00,61762.0,30.47,2.44,-11.22,LONGIL
2019-01-06 03:00:00+00:00,61762.0,24.89,2.14,-7.89,LONGIL
2019-01-06 04:00:00+00:00,61762.0,23.54,1.78,-8.96,LONGIL
2019-01-06 05:00:00+00:00,61762.0,23.7,1.35,-11.94,LONGIL
2019-01-06 06:00:00+00:00,61762.0,21.23,1.35,-9.23,LONGIL
2019-01-06 07:00:00+00:00,61762.0,19.9,1.27,-8.56,LONGIL
2019-01-06 08:00:00+00:00,61762.0,19.62,1.15,-9.09,LONGIL
2019-01-06 09:00:00+00:00,61762.0,18.84,1.04,-8.4,LONGIL
2019-01-06 10:00:00+00:00,61762.0,18.13,1.33,-7.23,LONGIL
2019-01-06 11:00:00+00:00,61762.0,19.06,1.38,-7.34,LONGIL
2019-01-06 12:00:00+00:00,61762.0,21.16,1.41,-9.37,LONGIL
2019-01-06 13:00:00+00:00,61762.0,22.99,1.5,-11.04,LONGIL
2019-01-06 14:00:00+00:00,61762.0,25.53,1.79,-10.76,LONGIL
2019-01-06 15:00:00+00:00,61762.0,27.38,2.13,-10.76,LONGIL
2019-01-06 16:00:00+00:00,61762.0,27.32,2.11,-10.64,LONGIL
2019-01-06 17:00:00+00:00,61762.0,26.01,2.08,-9.37,LONGIL
2019-01-06 18:00:00+00:00,61762.0,25.36,2.0,-9.51,LONGIL
2019-01-06 19:00:00+00:00,61762.0,25.7,2.01,-9.8,LONGIL
2019-01-06 20:00:00+00:00,61762.0,27.04,2.12,-10.22,LONGIL
2019-01-06 21:00:00+00:00,61762.0,34.91,2.53,-14.84,LONGIL
2019-01-06 22:00:00+00:00,61762.0,49.13,3.76,-19.78,LONGIL
2019-01-06 23:00:00+00:00,61762.0,44.02,3.63,-15.34,LONGIL
2019-01-07 00:00:00+00:00,61762.0,39.93,3.97,-9.52,LONGIL
2019-01-07 01:00:00+00:00,61762.0,35.96,3.36,-9.56,LONGIL
2019-01-07 02:00:00+00:00,61762.0,33.51,2.7,-12.21,LONGIL
2019-01-07 03:00:00+00:00,61762.0,28.69,2.55,-8.71,LONGIL
2019-01-07 04:00:00+00:00,61762.0,26.66,2.39,-7.41,LONGIL
2019-01-07 05:00:00+00:00,61762.0,26.7,2.28,-7.55,LONGIL
2019-01-07 06:00:00+00:00,61762.0,24.88,2.21,-6.22,LONGIL
2019-01-07 07:00:00+00:00,61762.0,24.0,2.0,-6.73,LONGIL
2019-01-07 08:00:00+00:00,61762.0,23.75,2.07,-6.55,LONGIL
2019-01-07 09:00:00+00:00,61762.0,23.85,2.02,-5.56,LONGIL
2019-01-07 10:00:00+00:00,61762.0,29.73,2.39,-9.8,LONGIL
2019-01-07 11:00:00+00:00,61762.0,35.54,4.19,-2.46,LONGIL
2019-01-07 12:00:00+00:00,61762.0,38.68,4.91,-2.08,LONGIL
2019-01-07 13:00:00+00:00,61762.0,38.92,5.16,-0.65,LONGIL
2019-01-07 14:00:00+00:00,61762.0,38.22,4.99,-0.81,LONGIL
2019-01-07 15:00:00+00:00,61762.0,41.3,4.74,-5.56,LONGIL
2019-01-07 16:00:00+00:00,61762.0,40.44,4.4,-7.05,LONGIL
2019-01-07 17:00:00+00:00,61762.0,35.24,3.89,-5.38,LONGIL
2019-01-07 18:00:00+00:00,61762.0,35.44,3.51,-8.97,LONGIL
2019-01-07 19:00:00+00:00,61762.0,36.36,3.32,-11.09,LONGIL
2019-01-07 20:00:00+00:00,61762.0,39.14,2.91,-16.73,LONGIL
2019-01-07 21:00:00+00:00,61762.0,48.1,4.06,-17.98,LONGIL
2019-01-07 22:00:00+00:00,61762.0,61.1,6.06,-14.08,LONGIL
2019-01-07 23:00:00+00:00,61762.0,53.21,5.55,-11.82,LONGIL
2019-01-08 00:00:00+00:00,61762.0,57.2,4.26,-25.94,LONGIL
2019-01-08 01:00:00+00:00,61762.0,45.17,3.11,-22.83,LONGIL
2019-01-08 02:00:00+00:00,61762.0,41.24,2.42,-22.81,LONGIL
2019-01-08 03:00:00+00:00,61762.0,31.25,1.94,-16.35,LONGIL
2019-01-08 04:00:00+00:00,61762.0,28.09,1.6,-15.13,LONGIL
2019-01-08 05:00:00+00:00,61762.0,28.36,1.42,-16.53,LONGIL
2019-01-08 06:00:00+00:00,61762.0,26.49,1.44,-14.63,LONGIL
2019-01-08 07:00:00+00:00,61762.0,23.48,1.39,-11.7,LONGIL
2019-01-08 08:00:00+00:00,61762.0,23.26,1.38,-11.48,LONGIL
2019-01-08 09:00:00+00:00,61762.0,23.68,1.21,-12.06,LONGIL
2019-01-08 10:00:00+00:00,61762.0,28.67,1.53,-16.75,LONGIL
2019-01-08 11:00:00+00:00,61762.0,34.79,2.78,-13.62,LONGIL
2019-01-08 12:00:00+00:00,61762.0,39.34,3.49,-14.28,LONGIL
2019-01-08 13:00:00+00:00,61762.0,34.31,3.78,-8.19,LONGIL
2019-01-08 14:00:00+00:00,61762.0,34.58,3.89,-7.66,LONGIL
2019-01-08 15:00:00+00:00,61762.0,39.99,3.86,-12.32,LONGIL
2019-01-08 16:00:00+00:00,61762.0,37.09,3.9,-8.78,LONGIL
2019-01-08 17:00:00+00:00,61762.0,36.4,3.48,-11.3,LONGIL
2019-01-08 18:00:00+00:00,61762.0,33.96,3.35,-9.81,LONGIL
2019-01-08 19:00:00+00:00,61762.0,34.01,3.46,-8.91,LONGIL
2019-01-08 20:00:00+00:00,61762.0,33.17,3.28,-9.25,LONGIL
2019-01-08 21:00:00+00:00,61762.0,52.57,4.23,-22.71,LONGIL
2019-01-08 22:00:00+00:00,61762.0,51.36,4.68,-17.27,LONGIL
2019-01-08 23:00:00+00:00,61762.0,45.16,4.69,-10.96,LONGIL
2019-01-09 00:00:00+00:00,61762.0,42.51,4.0,-13.5,LONGIL
2019-01-09 01:00:00+00:00,61762.0,36.64,3.92,-8.67,LONGIL
2019-01-09 02:00:00+00:00,61762.0,33.2,3.21,-9.3,LONGIL
2019-01-09 03:00:00+00:00,61762.0,26.62,2.53,-7.21,LONGIL
2019-01-09 04:00:00+00:00,61762.0,25.96,2.29,-6.86,LONGIL
2019-01-09 05:00:00+00:00,61762.0,21.27,1.45,-8.48,LONGIL
2019-01-09 06:00:00+00:00,61762.0,19.96,1.28,-7.9,LONGIL
2019-01-09 07:00:00+00:00,61762.0,18.79,1.24,-7.16,LONGIL
2019-01-09 08:00:00+00:00,61762.0,18.72,1.19,-7.17,LONGIL
2019-01-09 09:00:00+00:00,61762.0,18.9,1.13,-7.38,LONGIL
2019-01-09 10:00:00+00:00,61762.0,21.28,1.63,-7.67,LONGIL
2019-01-09 11:00:00+00:00,61762.0,29.33,2.69,-9.09,LONGIL
2019-01-09 12:00:00+00:00,61762.0,32.43,3.16,-9.66,LONGIL
2019-01-09 13:00:00+00:00,61762.0,31.21,3.31,-8.2,LONGIL
2019-01-09 14:00:00+00:00,61762.0,30.01,3.75,-3.91,LONGIL
2019-01-09 15:00:00+00:00,61762.0,31.88,3.61,-6.36,LONGIL
2019-01-09 16:00:00+00:00,61762.0,33.21,3.59,-8.16,LONGIL
2019-01-09 17:00:00+00:00,61762.0,31.44,3.33,-7.71,LONGIL
2019-01-09 18:00:00+00:00,61762.0,30.27,2.94,-9.6,LONGIL
2019-01-09 19:00:00+00:00,61762.0,31.65,2.95,-10.96,LONGIL
2019-01-09 20:00:00+00:00,61762.0,30.86,2.91,-10.28,LONGIL
2019-01-09 21:00:00+00:00,61762.0,39.98,3.56,-14.96,LONGIL
2019-01-09 22:00:00+00:00,61762.0,52.17,4.87,-17.61,LONGIL
2019-01-09 23:00:00+00:00,61762.0,47.01,4.53,-14.88,LONGIL
2019-01-10 00:00:00+00:00,61762.0,42.09,4.46,-10.61,LONGIL
2019-01-10 01:00:00+00:00,61762.0,38.53,3.89,-11.63,LONGIL
2019-01-10 02:00:00+00:00,61762.0,32.4,3.14,-10.21,LONGIL
2019-01-10 03:00:00+00:00,61762.0,26.29,2.41,-7.96,LONGIL
2019-01-10 04:00:00+00:00,61762.0,24.64,2.55,-4.6,LONGIL
2019-01-10 05:00:00+00:00,61762.0,27.6,1.69,-13.87,LONGIL
2019-01-10 06:00:00+00:00,61762.0,24.14,1.39,-12.28,LONGIL
2019-01-10 07:00:00+00:00,61762.0,22.23,1.33,-10.46,LONGIL
2019-01-10 08:00:00+00:00,61762.0,21.75,1.36,-9.94,LONGIL
2019-01-10 09:00:00+00:00,61762.0,22.88,1.28,-11.07,LONGIL
2019-01-10 10:00:00+00:00,61762.0,31.64,2.13,-15.01,LONGIL
2019-01-10 11:00:00+00:00,61762.0,35.34,3.0,-12.18,LONGIL
2019-01-10 12:00:00+00:00,61762.0,41.57,4.11,-11.26,LONGIL
2019-01-10 13:00:00+00:00,61762.0,39.59,3.91,-10.92,LONGIL
2019-01-10 14:00:00+00:00,61762.0,37.82,4.25,-7.16,LONGIL
2019-01-10 15:00:00+00:00,61762.0,40.84,4.12,-10.48,LONGIL
2019-01-10 16:00:00+00:00,61762.0,39.52,4.15,-9.09,LONGIL
2019-01-10 17:00:00+00:00,61762.0,39.02,3.83,-10.93,LONGIL
2019-01-10 18:00:00+00:00,61762.0,38.9,3.47,-13.33,LONGIL
2019-01-10 19:00:00+00:00,61762.0,38.99,3.35,-14.29,LONGIL
2019-01-10 20:00:00+00:00,61762.0,40.69,3.59,-14.55,LONGIL
2019-01-10 21:00:00+00:00,61762.0,47.55,4.35,-16.51,LONGIL
2019-01-10 22:00:00+00:00,61762.0,59.36,5.77,-18.41,LONGIL
2019-01-10 23:00:00+00:00,61762.0,55.36,5.33,-16.53,LONGIL
2019-01-11 00:00:00+00:00,61762.0,55.53,5.69,-14.25,LONGIL
2019-01-11 01:00:00+00:00,61762.0,49.72,5.21,-13.12,LONGIL
2019-01-11 02:00:00+00:00,61762.0,44.96,4.67,-11.3,LONGIL
2019-01-11 03:00:00+00:00,61762.0,37.7,3.55,-11.8,LONGIL
2019-01-11 04:00:00+00:00,61762.0,34.14,3.2,-9.47,LONGIL
2019-01-11 05:00:00+00:00,61762.0,45.42,2.9,-23.28,LONGIL
2019-01-11 06:00:00+00:00,61762.0,38.69,2.59,-18.71,LONGIL
2019-01-11 07:00:00+00:00,61762.0,33.82,2.57,-14.11,LONGIL
2019-01-11 08:00:00+00:00,61762.0,38.87,2.62,-18.79,LONGIL
2019-01-11 09:00:00+00:00,61762.0,34.38,2.61,-12.85,LONGIL
2019-01-11 10:00:00+00:00,61762.0,47.69,3.56,-20.09,LONGIL
2019-01-11 11:00:00+00:00,61762.0,62.3,4.91,-25.73,LONGIL
2019-01-11 12:00:00+00:00,61762.0,69.16,5.17,-32.86,LONGIL
2019-01-11 13:00:00+00:00,61762.0,68.38,5.11,-32.64,LONGIL
2019-01-11 14:00:00+00:00,61762.0,68.27,4.54,-35.85,LONGIL
2019-01-11 15:00:00+00:00,61762.0,66.52,4.8,-32.8,LONGIL
2019-01-11 16:00:00+00:00,61762.0,65.75,4.51,-33.6,LONGIL
2019-01-11 17:00:00+00:00,61762.0,61.58,3.84,-33.88,LONGIL
2019-01-11 18:00:00+00:00,61762.0,61.99,3.75,-35.37,LONGIL
2019-01-11 19:00:00+00:00,61762.0,62.2,3.57,-36.9,LONGIL
2019-01-11 20:00:00+00:00,61762.0,62.2,3.58,-36.93,LONGIL
2019-01-11 21:00:00+00:00,61762.0,71.9,4.36,-41.26,LONGIL
2019-01-11 22:00:00+00:00,61762.0,88.0,6.6,-42.1,LONGIL
2019-01-11 23:00:00+00:00,61762.0,95.2,5.92,-54.44,LONGIL
2019-01-12 00:00:00+00:00,61762.0,86.23,5.53,-48.02,LONGIL
2019-01-12 01:00:00+00:00,61762.0,78.76,4.76,-45.81,LONGIL
2019-01-12 02:00:00+00:00,61762.0,70.79,4.62,-38.68,LONGIL
2019-01-12 03:00:00+00:00,61762.0,62.84,3.49,-38.05,LONGIL
2019-01-12 04:00:00+00:00,61762.0,58.29,4.21,-28.11,LONGIL
2019-01-12 05:00:00+00:00,61762.0,49.49,3.16,-24.08,LONGIL
2019-01-12 06:00:00+00:00,61762.0,44.72,2.92,-21.21,LONGIL
2019-01-12 07:00:00+00:00,61762.0,43.84,2.57,-22.67,LONGIL
2019-01-12 08:00:00+00:00,61762.0,42.55,2.33,-23.42,LONGIL
2019-01-12 09:00:00+00:00,61762.0,37.3,2.54,-15.95,LONGIL
2019-01-12 10:00:00+00:00,61762.0,46.74,3.17,-21.88,LONGIL
2019-01-12 11:00:00+00:00,61762.0,51.24,3.73,-21.75,LONGIL
2019-01-12 12:00:00+00:00,61762.0,50.1,3.26,-24.52,LONGIL
2019-01-12 13:00:00+00:00,61762.0,50.82,4.36,-17.0,LONGIL
2019-01-12 14:00:00+00:00,61762.0,53.01,4.56,-17.45,LONGIL
2019-01-12 15:00:00+00:00,61762.0,54.34,4.48,-18.76,LONGIL
2019-01-12 16:00:00+00:00,61762.0,51.65,4.63,-15.12,LONGIL
2019-01-12 17:00:00+00:00,61762.0,48.95,4.44,-13.7,LONGIL
2019-01-12 18:00:00+00:00,61762.0,48.21,3.94,-17.31,LONGIL
2019-01-12 19:00:00+00:00,61762.0,47.94,3.97,-16.94,LONGIL
2019-01-12 20:00:00+00:00,61762.0,52.02,3.95,-21.36,LONGIL
2019-01-12 21:00:00+00:00,61762.0,61.15,4.8,-25.2,LONGIL
2019-01-12 22:00:00+00:00,61762.0,74.02,5.6,-31.57,LONGIL
2019-01-12 23:00:00+00:00,61762.0,74.02,5.49,-32.68,LONGIL
2019-01-13 00:00:00+00:00,61762.0,62.62,4.94,-26.02,LONGIL
2019-01-13 01:00:00+00:00,61762.0,60.46,4.71,-25.72,LONGIL
2019-01-13 02:00:00+00:00,61762.0,56.28,4.36,-23.43,LONGIL
2019-01-13 03:00:00+00:00,61762.0,45.02,3.76,-16.36,LONGIL
2019-01-13 04:00:00+00:00,61762.0,41.9,3.24,-15.98,LONGIL
2019-01-13 05:00:00+00:00,61762.0,39.78,3.13,-13.96,LONGIL
2019-01-13 06:00:00+00:00,61762.0,37.9,2.68,-15.65,LONGIL
2019-01-13 07:00:00+00:00,61762.0,32.18,2.63,-9.8,LONGIL
2019-01-13 08:00:00+00:00,61762.0,31.98,2.47,-10.33,LONGIL
2019-01-13 09:00:00+00:00,61762.0,31.81,2.23,-10.21,LONGIL
2019-01-13 10:00:00+00:00,61762.0,36.26,2.67,-14.13,LONGIL
2019-01-13 11:00:00+00:00,61762.0,36.54,3.01,-12.3,LONGIL
2019-01-13 12:00:00+00:00,61762.0,37.94,3.03,-13.4,LONGIL
2019-01-13 13:00:00+00:00,61762.0,42.65,4.02,-11.32,LONGIL
2019-01-13 14:00:00+00:00,61762.0,42.61,4.28,-9.05,LONGIL
2019-01-13 15:00:00+00:00,61762.0,43.71,4.33,-8.9,LONGIL
2019-01-13 16:00:00+00:00,61762.0,41.72,4.19,-8.42,LONGIL
2019-01-13 17:00:00+00:00,61762.0,41.09,3.67,-11.77,LONGIL
2019-01-13 18:00:00+00:00,61762.0,40.45,3.63,-11.77,LONGIL
2019-01-13 19:00:00+00:00,61762.0,39.14,3.34,-12.76,LONGIL
2019-01-13 20:00:00+00:00,61762.0,45.62,3.4,-18.79,LONGIL
2019-01-13 21:00:00+00:00,61762.0,59.02,4.87,-20.99,LONGIL
2019-01-13 22:00:00+00:00,61762.0,69.22,6.06,-21.12,LONGIL
2019-01-13 23:00:00+00:00,61762.0,64.47,5.69,-18.67,LONGIL
2019-01-14 00:00:00+00:00,61762.0,61.35,5.34,-18.94,LONGIL
2019-01-14 01:00:00+00:00,61762.0,59.73,4.76,-23.05,LONGIL
2019-01-14 02:00:00+00:00,61762.0,53.88,4.35,-20.55,LONGIL
2019-01-14 03:00:00+00:00,61762.0,41.3,3.35,-14.96,LONGIL
2019-01-14 04:00:00+00:00,61762.0,39.09,3.15,-13.91,LONGIL
2019-01-14 05:00:00+00:00,61762.0,39.47,3.24,-13.37,LONGIL
2019-01-14 06:00:00+00:00,61762.0,38.24,3.03,-13.76,LONGIL
2019-01-14 07:00:00+00:00,61762.0,36.94,2.82,-14.16,LONGIL
2019-01-14 08:00:00+00:00,61762.0,36.0,3.39,-8.41,LONGIL
2019-01-14 09:00:00+00:00,61762.0,37.1,3.8,-3.59,LONGIL
2019-01-14 10:00:00+00:00,61762.0,45.86,4.01,-9.26,LONGIL
2019-01-14 11:00:00+00:00,61762.0,53.67,4.61,-8.24,LONGIL
2019-01-14 12:00:00+00:00,61762.0,62.89,5.39,-8.89,LONGIL
2019-01-14 13:00:00+00:00,61762.0,59.15,5.75,-6.99,LONGIL
2019-01-14 14:00:00+00:00,61762.0,53.61,5.4,-7.6,LONGIL
2019-01-14 15:00:00+00:00,61762.0,57.32,5.21,-15.16,LONGIL
2019-01-14 16:00:00+00:00,61762.0,50.45,4.98,-11.11,LONGIL
2019-01-14 17:00:00+00:00,61762.0,47.35,4.87,-9.79,LONGIL
2019-01-14 18:00:00+00:00,61762.0,47.01,4.9,-10.11,LONGIL
2019-01-14 19:00:00+00:00,61762.0,47.36,4.92,-10.48,LONGIL
2019-01-14 20:00:00+00:00,61762.0,50.71,4.86,-13.68,LONGIL
2019-01-14 21:00:00+00:00,61762.0,69.89,5.66,-25.46,LONGIL
2019-01-14 22:00:00+00:00,61762.0,76.65,7.15,-18.77,LONGIL
2019-01-14 23:00:00+00:00,61762.0,75.72,6.77,-21.23,LONGIL
2019-01-15 00:00:00+00:00,61762.0,74.51,6.37,-25.07,LONGIL
2019-01-15 01:00:00+00:00,61762.0,70.57,5.65,-28.18,LONGIL
2019-01-15 02:00:00+00:00,61762.0,61.78,4.99,-24.19,LONGIL
