Time Stamp,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),Name
2019-01-01 00:00:00+00:00,61761.0,34.69,2.25,-11.8,N.Y.C.
2019-01-01 01:00:00+00:00,61761.0,29.35,2.21,-7.38,N.Y.C.
2019-01-01 02:00:00+00:00,61761.0,26.84,2.13,-5.33,N.Y.C.
2019-01-01 03:00:00+00:00,61761.0,26.06,1.74,-7.58,N.Y.C.
2019-01-01 04:00:00+00:00,61761.0,25.2,1.72,-6.81,N.Y.C.
2019-01-01 05:00:00+00:00,61761.0,25.57,1.06,-14.17,N.Y.C.
2019-01-01 06:00:00+00:00,61761.0,22.2,1.02,-10.86,N.Y.C.
2019-01-01 07:00:00+00:00,61761.0,18.5,0.91,-8.06,N.Y.C.
2019-01-01 08:00:00+00:00,61761.0,18.32,0.9,-7.88,N.Y.C.
2019-01-01 09:00:00+00:00,61761.0,18.56,0.9,-8.23,N.Y.C.
2019-01-01 10:00:00+00:00,61761.0,18.7,0.88,-8.43,N.Y.C.
2019-01-01 11:00:00+00:00,61761.0,21.14,0.99,-9.78,N.Y.C.
2019-01-01 12:00:00+00:00,61761.0,21.2,1.1,-9.55,N.Y.C.
2019-01-01 13:00:00+00:00,61761.0,23.19,1.43,-8.42,N.Y.C.
2019-01-01 14:00:00+00:00,61761.0,24.99,1.82,-6.3,N.Y.C.
2019-01-01 15:00:00+00:00,61761.0,26.48,1.79,-7.94,N.Y.C.
2019-01-01 16:00:00+00:00,61761.0,26.49,1.97,-6.29,N.Y.C.
2019-01-01 17:00:00+00:00,61761.0,25.83,1.81,-7.06,N.Y.C.
2019-01-01 18:00:00+00:00,61761.0,25.54,1.78,-7.28,N.Y.C.
2019-01-01 19:00:00+00:00,61761.0,27.38,1.79,-9.0,N.Y.C.
2019-01-01 20:00:00+00:00,61761.0,27.83,1.85,-9.15,N.Y.C.
2019-01-01 21:00:00+00:00,61761.0,31.34,2.15,-9.95,N.Y.C.
2019-01-01 22:00:00+00:00,61761.0,36.29,2.57,-9.91,N.Y.C.
2019-01-01 23:00:00+00:00,61761.0,33.93,2.73,-5.95,N.Y.C.
2019-01-02 00:00:00+00:00,61761.0,33.6,2.9,-4.99,N.Y.C.
2019-01-02 01:00:00+00:00,61761.0,32.41,2.73,-5.48,N.Y.C.
2019-01-02 02:00:00+00:00,61761.0,29.38,2.51,-4.85,N.Y.C.
2019-01-02 03:00:00+00:00,61761.0,27.11,1.92,-7.63,N.Y.C.
2019-01-02 04:00:00+00:00,61761.0,25.03,1.95,-4.88,N.Y.C.
2019-01-02 05:00:00+00:00,61761.0,25.29,2.06,-1.55,N.Y.C.
2019-01-02 06:00:00+00:00,61761.0,22.53,1.95,-0.11,N.Y.C.
2019-01-02 07:00:00+00:00,61761.0,21.67,1.84,-0.1,N.Y.C.
2019-01-02 08:00:00+00:00,61761.0,21.27,1.78,-0.1,N.Y.C.
2019-01-02 09:00:00+00:00,61761.0,21.69,1.84,-0.25,N.Y.C.
2019-01-02 10:00:00+00:00,61761.0,26.11,1.98,-1.86,N.Y.C.
2019-01-02 11:00:00+00:00,61761.0,32.19,2.51,-0.1,N.Y.C.
2019-01-02 12:00:00+00:00,61761.0,35.07,3.09,-1.96,N.Y.C.
2019-01-02 13:00:00+00:00,61761.0,35.65,3.41,-0.42,N.Y.C.
2019-01-02 14:00:00+00:00,61761.0,34.99,3.41,0.0,N.Y.C.
2019-01-02 15:00:00+00:00,61761.0,33.77,3.43,0.0,N.Y.C.
2019-01-02 16:00:00+00:00,61761.0,32.93,3.29,0.0,N.Y.C.
2019-01-02 17:00:00+00:00,61761.0,31.59,3.3,-0.12,N.Y.C.
2019-01-02 18:00:00+00:00,61761.0,30.8,3.16,-0.1,N.Y.C.
2019-01-02 19:00:00+00:00,61761.0,31.02,3.16,-0.88,N.Y.C.
2019-01-02 20:00:00+00:00,61761.0,32.31,3.22,-2.07,N.Y.C.
2019-01-02 21:00:00+00:00,61761.0,40.13,3.97,-2.23,N.Y.C.
2019-01-02 22:00:00+00:00,61761.0,51.31,4.71,0.0,N.Y.C.
2019-01-02 23:00:00+00:00,61761.0,47.23,4.41,0.0,N.Y.C.
2019-01-03 00:00:00+00:00,61761.0,42.45,4.15,-2.21,N.Y.C.
2019-01-03 01:00:00+00:00,61761.0,36.69,3.47,-2.26,N.Y.C.
2019-01-03 02:00:00+00:00,61761.0,33.52,2.98,-3.47,N.Y.C.
2019-01-03 03:00:00+00:00,61761.0,30.41,2.02,-9.13,N.Y.C.
2019-01-03 04:00:00+00:00,61761.0,28.0,2.07,-5.39,N.Y.C.
2019-01-03 05:00:00+00:00,61761.0,26.44,1.53,-8.13,N.Y.C.
2019-01-03 06:00:00+00:00,61761.0,24.11,1.45,-6.38,N.Y.C.
2019-01-03 07:00:00+00:00,61761.0,22.78,1.34,-5.83,N.Y.C.
2019-01-03 08:00:00+00:00,61761.0,22.14,1.34,-5.19,N.Y.C.
2019-01-03 09:00:00+00:00,61761.0,23.16,1.46,-4.92,N.Y.C.
2019-01-03 10:00:00+00:00,61761.0,25.33,1.53,-6.94,N.Y.C.
2019-01-03 11:00:00+00:00,61761.0,31.13,2.85,0.0,N.Y.C.
2019-01-03 12:00:00+00:00,61761.0,34.32,3.3,-0.48,N.Y.C.
2019-01-03 13:00:00+00:00,61761.0,35.41,3.57,-0.5,N.Y.C.
2019-01-03 14:00:00+00:00,61761.0,34.66,3.66,0.0,N.Y.C.
2019-01-03 15:00:00+00:00,61761.0,33.94,3.54,-1.4,N.Y.C.
2019-01-03 16:00:00+00:00,61761.0,32.86,3.57,-0.48,N.Y.C.
2019-01-03 17:00:00+00:00,61761.0,30.83,3.26,-1.32,N.Y.C.
2019-01-03 18:00:00+00:00,61761.0,30.04,2.98,-3.57,N.Y.C.
2019-01-03 19:00:00+00:00,61761.0,29.6,2.84,-4.79,N.Y.C.
2019-01-03 20:00:00+00:00,61761.0,30.33,3.04,-3.74,N.Y.C.
2019-01-03 21:00:00+00:00,61761.0,37.91,3.74,-2.14,N.Y.C.
2019-01-03 22:00:00+00:00,61761.0,48.61,4.89,0.0,N.Y.C.
2019-01-03 23:00:00+00:00,61761.0,45.77,3.82,-10.13,N.Y.C.
2019-01-04 00:00:00+00:00,61761.0,41.84,3.55,-8.95,N.Y.C.
2019-01-04 01:00:00+00:00,61761.0,36.9,3.24,-6.63,N.Y.C.
2019-01-04 02:00:00+00:00,61761.0,33.53,3.26,-4.19,N.Y.C.
2019-01-04 03:00:00+00:00,61761.0,29.7,2.55,-6.11,N.Y.C.
2019-01-04 04:00:00+00:00,61761.0,26.8,2.13,-7.48,N.Y.C.
2019-01-04 05:00:00+00:00,61761.0,23.8,1.29,-10.07,N.Y.C.
2019-01-04 06:00:00+00:00,61761.0,22.31,1.03,-10.88,N.Y.C.
2019-01-04 07:00:00+00:00,61761.0,21.3,1.0,-9.91,N.Y.C.
2019-01-04 08:00:00+00:00,61761.0,21.24,0.97,-9.9,N.Y.C.
2019-01-04 09:00:00+00:00,61761.0,21.51,1.01,-10.1,N.Y.C.
2019-01-04 10:00:00+00:00,61761.0,23.9,1.05,-12.41,N.Y.C.
2019-01-04 11:00:00+00:00,61761.0,27.69,1.99,-6.61,N.Y.C.
2019-01-04 12:00:00+00:00,61761.0,29.18,2.63,-4.85,N.Y.C.
2019-01-04 13:00:00+00:00,61761.0,30.61,2.43,-8.25,N.Y.C.
2019-01-04 14:00:00+00:00,61761.0,29.55,2.87,-3.74,N.Y.C.
2019-01-04 15:00:00+00:00,61761.0,28.34,2.7,-4.53,N.Y.C.
2019-01-04 16:00:00+00:00,61761.0,27.41,2.83,-2.33,N.Y.C.
2019-01-04 17:00:00+00:00,61761.0,25.48,2.65,-2.17,N.Y.C.
2019-01-04 18:00:00+00:00,61761.0,24.64,2.56,-2.52,N.Y.C.
2019-01-04 19:00:00+00:00,61761.0,24.52,2.46,-3.02,N.Y.C.
2019-01-04 20:00:00+00:00,61761.0,24.22,2.34,-3.15,N.Y.C.
2019-01-04 21:00:00+00:00,61761.0,30.65,3.0,-3.26,N.Y.C.
2019-01-04 22:00:00+00:00,61761.0,38.95,3.69,-4.75,N.Y.C.
2019-01-04 23:00:00+00:00,61761.0,36.52,3.5,-4.31,N.Y.C.
2019-01-05 00:00:00+00:00,61761.0,32.93,3.23,-2.53,N.Y.C.
2019-01-05 01:00:00+00:00,61761.0,29.28,2.79,-3.82,N.Y.C.
2019-01-05 02:00:00+00:00,61761.0,27.84,2.68,-3.52,N.Y.C.
2019-01-05 03:00:00+00:00,61761.0,24.81,2.16,-4.5,N.Y.C.
2019-01-05 04:00:00+00:00,61761.0,23.49,1.95,-3.86,N.Y.C.
2019-01-05 05:00:00+00:00,61761.0,23.44,1.75,-4.86,N.Y.C.
2019-01-05 06:00:00+00:00,61761.0,19.72,1.55,-2.86,N.Y.C.
2019-01-05 07:00:00+00:00,61761.0,18.33,1.46,-2.52,N.Y.C.
2019-01-05 08:00:00+00:00,61761.0,17.21,1.36,-2.62,N.Y.C.
2019-01-05 09:00:00+00:00,61761.0,17.7,1.44,-1.62,N.Y.C.
2019-01-05 10:00:00+00:00,61761.0,18.95,1.55,-2.38,N.Y.C.
2019-01-05 11:00:00+00:00,61761.0,19.9,1.69,-2.45,N.Y.C.
2019-01-05 12:00:00+00:00,61761.0,21.11,1.85,-1.46,N.Y.C.
2019-01-05 13:00:00+00:00,61761.0,22.69,2.01,-2.41,N.Y.C.
2019-01-05 14:00:00+00:00,61761.0,25.2,2.19,-3.45,N.Y.C.
2019-01-05 15:00:00+00:00,61761.0,25.74,2.26,-3.81,N.Y.C.
2019-01-05 16:00:00+00:00,61761.0,25.64,2.29,-3.64,N.Y.C.
2019-01-05 17:00:00+00:00,61761.0,25.39,2.14,-5.08,N.Y.C.
2019-01-05 18:00:00+00:00,61761.0,24.23,2.05,-4.8,N.Y.C.
2019-01-05 19:00:00+00:00,61761.0,24.13,2.14,-4.26,N.Y.C.
2019-01-05 20:00:00+00:00,61761.0,23.49,2.04,-3.98,N.Y.C.
2019-01-05 21:00:00+00:00,61761.0,26.0,2.31,-4.23,N.Y.C.
2019-01-05 22:00:00+00:00,61761.0,30.28,2.54,-5.07,N.Y.C.
2019-01-05 23:00:00+00:00,61761.0,30.38,2.76,-3.86,N.Y.C.
2019-01-06 00:00:00+00:00,61761.0,28.76,2.67,-4.0,N.Y.C.
2019-01-06 01:00:00+00:00,61761.0,24.51,2.29,-3.59,N.Y.C.
2019-01-06 02:00:00+00:00,61761.0,25.43,1.9,-6.71,N.Y.C.
2019-01-06 03:00:00+00:00,61761.0,23.07,1.63,-6.57,N.Y.C.
2019-01-06 04:00:00+00:00,61761.0,21.79,1.37,-7.62,N.Y.C.
2019-01-06 05:00:00+00:00,61761.0,23.43,1.09,-11.94,N.Y.C.
2019-01-06 06:00:00+00:00,61761.0,20.96,1.09,-9.22,N.Y.C.
2019-01-06 07:00:00+00:00,61761.0,19.64,1.01,-8.56,N.Y.C.
2019-01-06 08:00:00+00:00,61761.0,19.41,0.95,-9.09,N.Y.C.
2019-01-06 09:00:00+00:00,61761.0,18.72,0.92,-8.4,N.Y.C.
2019-01-06 10:00:00+00:00,61761.0,17.79,1.0,-7.21,N.Y.C.
2019-01-06 11:00:00+00:00,61761.0,18.78,1.1,-7.34,N.Y.C.
2019-01-06 12:00:00+00:00,61761.0,20.85,1.12,-9.35,N.Y.C.
2019-01-06 13:00:00+00:00,61761.0,22.65,1.17,-11.03,N.Y.C.
2019-01-06 14:00:00+00:00,61761.0,25.17,1.44,-10.75,N.Y.C.
2019-01-06 15:00:00+00:00,61761.0,24.37,1.65,-8.22,N.Y.C.
2019-01-06 16:00:00+00:00,61761.0,24.29,1.63,-8.09,N.Y.C.
2019-01-06 17:00:00+00:00,61761.0,22.69,1.59,-6.54,N.Y.C.
2019-01-06 18:00:00+00:00,61761.0,21.91,1.51,-6.54,N.Y.C.
2019-01-06 19:00:00+00:00,61761.0,21.58,1.51,-6.18,N.Y.C.
2019-01-06 20:00:00+00:00,61761.0,21.73,1.6,-5.41,N.Y.C.
2019-01-06 21:00:00+00:00,61761.0,28.32,1.91,-8.87,N.Y.C.
2019-01-06 22:00:00+00:00,61761.0,33.38,2.84,-4.95,N.Y.C.
2019-01-06 23:00:00+00:00,61761.0,35.2,2.76,-7.4,N.Y.C.
2019-01-07 00:00:00+00:00,61761.0,33.95,2.99,-4.51,N.Y.C.
2019-01-07 01:00:00+00:00,61761.0,30.22,2.56,-4.62,N.Y.C.
2019-01-07 02:00:00+00:00,61761.0,29.18,2.05,-8.53,N.Y.C.
2019-01-07 03:00:00+00:00,61761.0,25.81,1.92,-6.46,N.Y.C.
2019-01-07 04:00:00+00:00,61761.0,23.73,1.82,-5.05,N.Y.C.
2019-01-07 05:00:00+00:00,61761.0,26.06,1.65,-7.54,N.Y.C.
2019-01-07 06:00:00+00:00,61761.0,24.24,1.58,-6.21,N.Y.C.
2019-01-07 07:00:00+00:00,61761.0,23.5,1.51,-6.72,N.Y.C.
2019-01-07 08:00:00+00:00,61761.0,23.13,1.47,-6.54,N.Y.C.
2019-01-07 09:00:00+00:00,61761.0,23.34,1.51,-5.55,N.Y.C.
2019-01-07 10:00:00+00:00,61761.0,26.88,1.61,-7.72,N.Y.C.
2019-01-07 11:00:00+00:00,61761.0,31.87,2.98,0.0,N.Y.C.
2019-01-07 12:00:00+00:00,61761.0,35.33,3.64,0.0,N.Y.C.
2019-01-07 13:00:00+00:00,61761.0,37.05,3.94,0.0,N.Y.C.
2019-01-07 14:00:00+00:00,61761.0,36.28,3.86,0.0,N.Y.C.
2019-01-07 15:00:00+00:00,61761.0,34.72,3.72,0.0,N.Y.C.
2019-01-07 16:00:00+00:00,61761.0,32.5,3.51,0.0,N.Y.C.
2019-01-07 17:00:00+00:00,61761.0,30.55,3.09,-1.49,N.Y.C.
2019-01-07 18:00:00+00:00,61761.0,30.91,2.78,-5.18,N.Y.C.
2019-01-07 19:00:00+00:00,61761.0,30.13,2.61,-5.57,N.Y.C.
2019-01-07 20:00:00+00:00,61761.0,30.4,2.34,-8.57,N.Y.C.
2019-01-07 21:00:00+00:00,61761.0,39.4,3.13,-10.22,N.Y.C.
2019-01-07 22:00:00+00:00,61761.0,46.7,4.55,-1.19,N.Y.C.
2019-01-07 23:00:00+00:00,61761.0,41.82,4.26,-1.73,N.Y.C.
2019-01-08 00:00:00+00:00,61761.0,40.63,3.27,-10.37,N.Y.C.
2019-01-08 01:00:00+00:00,61761.0,37.07,2.38,-15.47,N.Y.C.
2019-01-08 02:00:00+00:00,61761.0,30.46,1.86,-12.6,N.Y.C.
2019-01-08 03:00:00+00:00,61761.0,28.39,1.41,-14.01,N.Y.C.
2019-01-08 04:00:00+00:00,61761.0,25.45,1.16,-12.93,N.Y.C.
2019-01-08 05:00:00+00:00,61761.0,26.03,1.02,-14.6,N.Y.C.
2019-01-08 06:00:00+00:00,61761.0,23.74,1.02,-12.29,N.Y.C.
2019-01-08 07:00:00+00:00,61761.0,23.07,1.0,-11.69,N.Y.C.
2019-01-08 08:00:00+00:00,61761.0,22.87,1.01,-11.47,N.Y.C.
2019-01-08 09:00:00+00:00,61761.0,23.43,0.97,-12.05,N.Y.C.
2019-01-08 10:00:00+00:00,61761.0,25.17,1.08,-13.7,N.Y.C.
2019-01-08 11:00:00+00:00,61761.0,30.56,1.99,-10.18,N.Y.C.
2019-01-08 12:00:00+00:00,61761.0,31.48,2.63,-7.28,N.Y.C.
2019-01-08 13:00:00+00:00,61761.0,29.82,2.9,-4.58,N.Y.C.
2019-01-08 14:00:00+00:00,61761.0,29.6,3.06,-3.51,N.Y.C.
2019-01-08 15:00:00+00:00,61761.0,29.96,3.17,-2.98,N.Y.C.
2019-01-08 16:00:00+00:00,61761.0,29.36,3.22,-1.73,N.Y.C.
2019-01-08 17:00:00+00:00,61761.0,28.78,2.83,-4.34,N.Y.C.
2019-01-08 18:00:00+00:00,61761.0,28.56,2.75,-5.02,N.Y.C.
2019-01-08 19:00:00+00:00,61761.0,28.31,2.81,-3.85,N.Y.C.
2019-01-08 20:00:00+00:00,61761.0,28.16,2.64,-4.89,N.Y.C.
2019-01-08 21:00:00+00:00,61761.0,34.81,3.28,-5.9,N.Y.C.
2019-01-08 22:00:00+00:00,61761.0,39.62,3.71,-6.5,N.Y.C.
2019-01-08 23:00:00+00:00,61761.0,36.25,3.72,-3.02,N.Y.C.
2019-01-09 00:00:00+00:00,61761.0,33.89,3.15,-5.73,N.Y.C.
2019-01-09 01:00:00+00:00,61761.0,28.77,3.12,-1.59,N.Y.C.
2019-01-09 02:00:00+00:00,61761.0,27.83,2.5,-4.64,N.Y.C.
2019-01-09 03:00:00+00:00,61761.0,24.95,2.02,-6.06,N.Y.C.
2019-01-09 04:00:00+00:00,61761.0,22.97,1.8,-4.36,N.Y.C.
2019-01-09 05:00:00+00:00,61761.0,20.92,1.11,-8.47,N.Y.C.
2019-01-09 06:00:00+00:00,61761.0,19.7,1.03,-7.9,N.Y.C.
2019-01-09 07:00:00+00:00,61761.0,18.51,0.96,-7.16,N.Y.C.
2019-01-09 08:00:00+00:00,61761.0,18.46,0.93,-7.17,N.Y.C.
2019-01-09 09:00:00+00:00,61761.0,18.71,0.94,-7.38,N.Y.C.
2019-01-09 10:00:00+00:00,61761.0,20.8,1.15,-7.67,N.Y.C.
2019-01-09 11:00:00+00:00,61761.0,26.05,1.93,-6.57,N.Y.C.
2019-01-09 12:00:00+00:00,61761.0,28.56,2.45,-6.5,N.Y.C.
2019-01-09 13:00:00+00:00,61761.0,28.01,2.54,-5.77,N.Y.C.
2019-01-09 14:00:00+00:00,61761.0,27.42,2.93,-2.15,N.Y.C.
2019-01-09 15:00:00+00:00,61761.0,27.47,2.96,-2.61,N.Y.C.
2019-01-09 16:00:00+00:00,61761.0,28.06,2.94,-3.65,N.Y.C.
2019-01-09 17:00:00+00:00,61761.0,26.9,2.74,-3.75,N.Y.C.
2019-01-09 18:00:00+00:00,61761.0,26.96,2.41,-6.83,N.Y.C.
2019-01-09 19:00:00+00:00,61761.0,26.85,2.4,-6.7,N.Y.C.
2019-01-09 20:00:00+00:00,61761.0,26.19,2.37,-6.15,N.Y.C.
2019-01-09 21:00:00+00:00,61761.0,34.4,2.83,-10.1,N.Y.C.
2019-01-09 22:00:00+00:00,61761.0,38.49,3.89,-4.91,N.Y.C.
2019-01-09 23:00:00+00:00,61761.0,35.85,3.56,-4.69,N.Y.C.
2019-01-10 00:00:00+00:00,61761.0,34.28,3.57,-3.69,N.Y.C.
2019-01-10 01:00:00+00:00,61761.0,31.24,3.18,-5.05,N.Y.C.
2019-01-10 02:00:00+00:00,61761.0,26.57,2.53,-4.98,N.Y.C.
2019-01-10 03:00:00+00:00,61761.0,24.2,1.89,-6.37,N.Y.C.
2019-01-10 04:00:00+00:00,61761.0,22.51,2.08,-2.94,N.Y.C.
2019-01-10 05:00:00+00:00,61761.0,27.25,1.34,-13.87,N.Y.C.
2019-01-10 06:00:00+00:00,61761.0,23.89,1.15,-12.27,N.Y.C.
2019-01-10 07:00:00+00:00,61761.0,22.0,1.1,-10.46,N.Y.C.
2019-01-10 08:00:00+00:00,61761.0,21.51,1.12,-9.94,N.Y.C.
2019-01-10 09:00:00+00:00,61761.0,22.7,1.1,-11.08,N.Y.C.
2019-01-10 10:00:00+00:00,61761.0,27.27,1.52,-11.25,N.Y.C.
2019-01-10 11:00:00+00:00,61761.0,31.35,2.12,-9.07,N.Y.C.
2019-01-10 12:00:00+00:00,61761.0,36.32,3.09,-7.03,N.Y.C.
2019-01-10 13:00:00+00:00,61761.0,36.87,2.99,-9.12,N.Y.C.
2019-01-10 14:00:00+00:00,61761.0,34.95,3.33,-5.21,N.Y.C.
2019-01-10 15:00:00+00:00,61761.0,36.64,3.36,-7.03,N.Y.C.
2019-01-10 16:00:00+00:00,61761.0,34.78,3.39,-5.11,N.Y.C.
2019-01-10 17:00:00+00:00,61761.0,33.62,3.11,-6.26,N.Y.C.
2019-01-10 18:00:00+00:00,61761.0,34.02,2.83,-9.09,N.Y.C.
2019-01-10 19:00:00+00:00,61761.0,33.58,2.69,-9.54,N.Y.C.
2019-01-10 20:00:00+00:00,61761.0,33.89,2.86,-8.48,N.Y.C.
2019-01-10 21:00:00+00:00,61761.0,43.37,3.44,-13.24,N.Y.C.
2019-01-10 22:00:00+00:00,61761.0,51.86,4.57,-12.1,N.Y.C.
2019-01-10 23:00:00+00:00,61761.0,50.04,4.22,-12.31,N.Y.C.
2019-01-11 00:00:00+00:00,61761.0,47.72,4.52,-7.62,N.Y.C.
2019-01-11 01:00:00+00:00,61761.0,43.87,3.99,-8.5,N.Y.C.
2019-01-11 02:00:00+00:00,61761.0,38.65,3.65,-6.01,N.Y.C.
2019-01-11 03:00:00+00:00,61761.0,32.69,2.79,-7.56,N.Y.C.
2019-01-11 04:00:00+00:00,61761.0,31.43,2.43,-7.54,N.Y.C.
2019-01-11 05:00:00+00:00,61761.0,40.22,2.23,-18.75,N.Y.C.
2019-01-11 06:00:00+00:00,61761.0,36.82,1.96,-17.47,N.Y.C.
2019-01-11 07:00:00+00:00,61761.0,32.08,1.92,-13.02,N.Y.C.
2019-01-11 08:00:00+00:00,61761.0,32.06,1.94,-12.66,N.Y.C.
2019-01-11 09:00:00+00:00,61761.0,33.81,2.04,-12.84,N.Y.C.
2019-01-11 10:00:00+00:00,61761.0,40.49,2.6,-13.85,N.Y.C.
2019-01-11 11:00:00+00:00,61761.0,53.45,3.67,-18.13,N.Y.C.
2019-01-11 12:00:00+00:00,61761.0,58.27,4.04,-23.1,N.Y.C.
2019-01-11 13:00:00+00:00,61761.0,57.3,3.98,-22.69,N.Y.C.
2019-01-11 14:00:00+00:00,61761.0,54.94,3.6,-23.47,N.Y.C.
2019-01-11 15:00:00+00:00,61761.0,54.92,3.9,-22.11,N.Y.C.
2019-01-11 16:00:00+00:00,61761.0,53.17,3.68,-21.85,N.Y.C.
2019-01-11 17:00:00+00:00,61761.0,52.09,3.15,-25.1,N.Y.C.
2019-01-11 18:00:00+00:00,61761.0,49.9,3.07,-23.97,N.Y.C.
2019-01-11 19:00:00+00:00,61761.0,50.23,2.89,-25.6,N.Y.C.
2019-01-11 20:00:00+00:00,61761.0,51.81,2.91,-27.21,N.Y.C.
2019-01-11 21:00:00+00:00,61761.0,60.59,3.55,-30.77,N.Y.C.
2019-01-11 22:00:00+00:00,61761.0,75.62,5.42,-30.9,N.Y.C.
2019-01-11 23:00:00+00:00,61761.0,72.3,4.74,-32.72,N.Y.C.
2019-01-12 00:00:00+00:00,61761.0,65.36,4.44,-28.23,N.Y.C.
2019-01-12 01:00:00+00:00,61761.0,61.14,3.8,-29.15,N.Y.C.
2019-01-12 02:00:00+00:00,61761.0,56.38,3.71,-25.18,N.Y.C.
2019-01-12 03:00:00+00:00,61761.0,54.51,2.77,-30.44,N.Y.C.
2019-01-12 04:00:00+00:00,61761.0,47.57,3.33,-18.27,N.Y.C.
2019-01-12 05:00:00+00:00,61761.0,43.97,2.43,-19.29,N.Y.C.
2019-01-12 06:00:00+00:00,61761.0,38.81,2.22,-15.99,N.Y.C.
2019-01-12 07:00:00+00:00,61761.0,37.83,1.95,-17.28,N.Y.C.
2019-01-12 08:00:00+00:00,61761.0,36.3,1.75,-17.75,N.Y.C.
2019-01-12 09:00:00+00:00,61761.0,36.69,1.94,-15.94,N.Y.C.
2019-01-12 10:00:00+00:00,61761.0,40.44,2.34,-16.41,N.Y.C.
2019-01-12 11:00:00+00:00,61761.0,39.15,2.65,-10.74,N.Y.C.
2019-01-12 12:00:00+00:00,61761.0,40.57,2.34,-15.91,N.Y.C.
2019-01-12 13:00:00+00:00,61761.0,43.25,3.18,-10.6,N.Y.C.
2019-01-12 14:00:00+00:00,61761.0,43.79,3.35,-9.45,N.Y.C.
2019-01-12 15:00:00+00:00,61761.0,43.8,3.48,-9.22,N.Y.C.
2019-01-12 16:00:00+00:00,61761.0,42.11,3.64,-6.56,N.Y.C.
2019-01-12 17:00:00+00:00,61761.0,40.3,3.54,-5.94,N.Y.C.
2019-01-12 18:00:00+00:00,61761.0,40.66,3.1,-10.59,N.Y.C.
2019-01-12 19:00:00+00:00,61761.0,39.53,3.13,-9.36,N.Y.C.
2019-01-12 20:00:00+00:00,61761.0,40.38,3.1,-10.57,N.Y.C.
2019-01-12 21:00:00+00:00,61761.0,42.8,3.71,-7.93,N.Y.C.
2019-01-12 22:00:00+00:00,61761.0,49.28,4.24,-8.19,N.Y.C.
2019-01-12 23:00:00+00:00,61761.0,47.2,4.19,-7.16,N.Y.C.
2019-01-13 00:00:00+00:00,61761.0,45.74,3.83,-10.25,N.Y.C.
2019-01-13 01:00:00+00:00,61761.0,43.68,3.72,-9.93,N.Y.C.
2019-01-13 02:00:00+00:00,61761.0,41.84,3.5,-9.84,N.Y.C.
2019-01-13 03:00:00+00:00,61761.0,40.37,2.91,-12.56,N.Y.C.
2019-01-13 04:00:00+00:00,61761.0,38.86,2.52,-13.67,N.Y.C.
2019-01-13 05:00:00+00:00,61761.0,36.27,2.29,-11.3,N.Y.C.
2019-01-13 06:00:00+00:00,61761.0,34.14,1.98,-12.6,N.Y.C.
2019-01-13 07:00:00+00:00,61761.0,31.48,1.94,-9.79,N.Y.C.
2019-01-13 08:00:00+00:00,61761.0,31.37,1.88,-10.32,N.Y.C.
2019-01-13 09:00:00+00:00,61761.0,31.46,1.88,-10.21,N.Y.C.
2019-01-13 10:00:00+00:00,61761.0,29.91,1.87,-8.58,N.Y.C.
2019-01-13 11:00:00+00:00,61761.0,30.17,2.1,-6.84,N.Y.C.
2019-01-13 12:00:00+00:00,61761.0,32.05,2.11,-8.44,N.Y.C.
2019-01-13 13:00:00+00:00,61761.0,35.13,2.84,-4.98,N.Y.C.
2019-01-13 14:00:00+00:00,61761.0,36.94,3.02,-4.63,N.Y.C.
2019-01-13 15:00:00+00:00,61761.0,35.42,3.17,-1.77,N.Y.C.
2019-01-13 16:00:00+00:00,61761.0,35.16,3.12,-2.94,N.Y.C.
2019-01-13 17:00:00+00:00,61761.0,34.64,2.77,-6.22,N.Y.C.
2019-01-13 18:00:00+00:00,61761.0,33.98,2.78,-6.15,N.Y.C.
2019-01-13 19:00:00+00:00,61761.0,32.29,2.53,-6.71,N.Y.C.
2019-01-13 20:00:00+00:00,61761.0,33.24,2.55,-7.25,N.Y.C.
2019-01-13 21:00:00+00:00,61761.0,36.86,3.71,0.0,N.Y.C.
2019-01-13 22:00:00+00:00,61761.0,46.55,4.5,0.0,N.Y.C.
2019-01-13 23:00:00+00:00,61761.0,44.32,4.21,0.0,N.Y.C.
2019-01-14 00:00:00+00:00,61761.0,41.11,4.04,0.0,N.Y.C.
2019-01-14 01:00:00+00:00,61761.0,38.43,3.67,-2.84,N.Y.C.
2019-01-14 02:00:00+00:00,61761.0,37.49,3.39,-5.11,N.Y.C.
2019-01-14 03:00:00+00:00,61761.0,36.21,2.48,-10.75,N.Y.C.
2019-01-14 04:00:00+00:00,61761.0,34.94,2.33,-10.58,N.Y.C.
2019-01-14 05:00:00+00:00,61761.0,33.48,2.4,-8.22,N.Y.C.
2019-01-14 06:00:00+00:00,61761.0,31.21,2.21,-7.54,N.Y.C.
2019-01-14 07:00:00+00:00,61761.0,29.91,2.04,-7.91,N.Y.C.
2019-01-14 08:00:00+00:00,61761.0,26.67,2.44,-0.02,N.Y.C.
2019-01-14 09:00:00+00:00,61761.0,32.41,2.7,0.0,N.Y.C.
2019-01-14 10:00:00+00:00,61761.0,35.23,2.64,0.0,N.Y.C.
2019-01-14 11:00:00+00:00,61761.0,43.71,2.9,0.0,N.Y.C.
